postId,annId,offensiveYN,reasoning,source,prediction,tweet,dialAm,vulgar,targetsBlackPeople,isAAE,annotatorAge,annotatorGender,annotatorMinority,annotatorPolitics,annotatorRace,intent,racist,toany,toyou,off_avg,annotatorPoliticsBinary,cluster
2398,54904271,0,it is a call to action for retweeting a pinned tweet,gender_race_political,0,If you support the movement retweet my pinned tweet! #IGotABag #99JAMZ #MusicMondays #StreetsEnterprise,white,False,False,False,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
3335,74158862,0,it is a funny and playful comment,baseline,0,"""Jamice caption this picture *shows a picture from show* """"So u dressed like Sherlock Holmes but im embarrassing u?"""" Lmaooooo love her""",aae,False,False,True,45.0,man,NONE,1.0,black,4,3,2,3,2.5,conservative,1
3335,74158862,0,it is a funny and playful comment on a picture,gender_race_political,0,"""Jamice caption this picture *shows a picture from show* """"So u dressed like Sherlock Holmes but im embarrassing u?"""" Lmaooooo love her""",aae,False,False,True,45.0,man,NONE,1.0,black,4,3,2,3,2.5,conservative,1
3585,54904271,0,it is a boastful statement about the person's fashion sense and wealth,baseline,0,They fucked up when they gave me money to support my fashion sense. Now I'm outchea flyer than a Forbes list member with jet lag.,aae,True,False,True,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
3585,54904271,0,it is a boastful statement about the author's fashion sense,gender_race_political,0,They fucked up when they gave me money to support my fashion sense. Now I'm outchea flyer than a Forbes list member with jet lag.,aae,True,False,True,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
3528,54904271,0,it is a compliment to a rapper,baseline,0,"""Hov one verse on """"shining"""" alone still better than anything y'all favorite rappers put out dis year y'all sick lmaooooo""",aae,False,False,True,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
3528,54904271,0,it is a compliment to a rapper,gender_race_political,0,"""Hov one verse on """"shining"""" alone still better than anything y'all favorite rappers put out dis year y'all sick lmaooooo""",aae,False,False,True,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
3499,74158862,1,it is a frustrated expression of a personal opinion,baseline,0,I'm Convinced That People Fw Me For The Hell Of It ... Bad Idea Scrap :heavy_exclamation_mark:,aae,False,False,True,45.0,man,NONE,1.0,black,2,4,5,3,4.0,conservative,1
3499,74158862,1,it is a colloquial way to express frustration,gender_race_political,0,I'm Convinced That People Fw Me For The Hell Of It ... Bad Idea Scrap :heavy_exclamation_mark:,aae,False,False,True,45.0,man,NONE,1.0,black,2,4,5,3,4.0,conservative,1
3509,74158862,1,it is a colloquial way to describe a person who is not emotionally invested in relationships,baseline,0,if u ever feel bad bc u broke a fuckboy's heart chill bc he ain't got a heart,aae,False,False,True,45.0,man,NONE,1.0,black,3,2,5,3,4.0,conservative,1
3509,74158862,1,it is a colloquial way to describe a person who is not emotionally invested in relationships,gender_race_political,0,if u ever feel bad bc u broke a fuckboy's heart chill bc he ain't got a heart,aae,False,False,True,45.0,man,NONE,1.0,black,3,2,5,3,4.0,conservative,1
797,54904271,0,it is a nonsensical sentence with a playful tone,baseline,0,ReMeMb3r!!! aS lOnG aS y0U sAY nO SwIRls iTs fIn3,aae,False,False,True,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
797,54904271,0,it is a nonsensical sentence with no clear meaning or intent to offend,gender_race_political,0,ReMeMb3r!!! aS lOnG aS y0U sAY nO SwIRls iTs fIn3,aae,False,False,True,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
3543,74158862,1,it is a quote from a song and the word 'nigga' is used in a non-offensive context,baseline,0,"The way I grew up, real niggaz just don't move like that. If I'm coming to see you I'm just coming to see you.",aae,False,False,True,45.0,man,NONE,1.0,black,4,3,4,3,3.5,conservative,0
3543,74158862,1,it is a quote from a song and the word 'nigga' is used in a non-offensive context,gender_race_political,0,"The way I grew up, real niggaz just don't move like that. If I'm coming to see you I'm just coming to see you.",aae,False,False,True,45.0,man,NONE,1.0,black,4,3,4,3,3.5,conservative,0
1501,54904271,0,it is a statement of fact and a comparison of historical views,baseline,0,"You know what is funny, the 19th century type of people with similar views to you ""civilized Europeans vs savage Africans and Asians"" were very against homosexuality, and viewed gay marriage and gay sex the same way as the so called ""uncivilized"" people you are referring to do. So do not correlate between civilized and homosexuality.",white,True,False,False,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
1501,54904271,0,it is a statement of fact and a comparison of historical views,gender_race_political,0,"You know what is funny, the 19th century type of people with similar views to you ""civilized Europeans vs savage Africans and Asians"" were very against homosexuality, and viewed gay marriage and gay sex the same way as the so called ""uncivilized"" people you are referring to do. So do not correlate between civilized and homosexuality.",white,True,False,False,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
139,40401566,0,it is a neutral statement about a thread,baseline,0,people this is new thread due to the impending death of the previous,white,False,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
139,40401566,0,it is a neutral statement about a thread,gender_race_political,0,people this is new thread due to the impending death of the previous,white,False,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
580,68595278,0,it is a comment about a channel name and contains a mild expletive,baseline,0,Check out this channel: Antifa Smackdown it fucking hilarious,aae,True,False,True,35.0,woman,{},-0.5,black,1,1,2,1,1.5,liberal,0
580,68595278,0,it is a colloquial way to express enthusiasm for a channel,gender_race_political,0,Check out this channel: Antifa Smackdown it fucking hilarious,aae,True,False,True,35.0,woman,{},-0.5,black,1,1,2,1,1.5,liberal,1
3681,94406863,1,"it is a strong opinion about a celebrity, but it does not contain hate speech or explicit language",baseline,0,it always be those salty ass J.Cole fans trying to feel as if Kendrick is not the GOAT well I'm sorry that ur artist has a weak fan base.,aae,True,False,True,55.0,man,,0.0,black,4,2,4,3,3.5,neutral,0
3681,94406863,1,it is a subjective opinion about a celebrity and the use of the word'salty' is a colloquial expression,gender_race_political,0,it always be those salty ass J.Cole fans trying to feel as if Kendrick is not the GOAT well I'm sorry that ur artist has a weak fan base.,aae,True,False,True,55.0,man,,0.0,black,4,2,4,3,3.5,neutral,1
437,40401566,0,it promotes a message of equality and acceptance,baseline,0,"""Color-blindness"" needs to be the way people think about race. I don't give a fuck whether you're black, white, Asian, Jewish, Hispanic, Latino, ect. because I just like you for the person you are.",white,True,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
437,40401566,0,it promotes a message of equality and acceptance,gender_race_political,0,"""Color-blindness"" needs to be the way people think about race. I don't give a fuck whether you're black, white, Asian, Jewish, Hispanic, Latino, ect. because I just like you for the person you are.",white,True,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
3229,40401566,0,it is a passionate statement about the wwe and its fans,baseline,0,WWE&McMahons 4us fans were glad talent beginnin 2come up but u need 2listen also 2us TheFans($MONEY$MACHINE$)! Ur 2predictable change needed,aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
3229,40401566,0,it is a passionate statement about the wwe and its fans,gender_race_political,0,WWE&McMahons 4us fans were glad talent beginnin 2come up but u need 2listen also 2us TheFans($MONEY$MACHINE$)! Ur 2predictable change needed,aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
2896,40401566,0,it is an enthusiastic and excited message about a personal experience,baseline,0,Literally can't believe I bought a ticket to minus zero and booked a place today holy shit what is my lofe:speak_no_evil::heart_eyes_cat::raising_hands_medium-light_skin_tone: so grateful rn,white,True,False,False,30.0,man,Black american,-0.5,black,2,1,2,2,2.0,liberal,1
2896,40401566,0,it is a positive and enthusiastic message,gender_race_political,0,Literally can't believe I bought a ticket to minus zero and booked a place today holy shit what is my lofe:speak_no_evil::heart_eyes_cat::raising_hands_medium-light_skin_tone: so grateful rn,white,True,False,False,30.0,man,Black american,-0.5,black,2,1,2,2,2.0,liberal,1
3209,40401566,0,it is a quote from a religious figure and does not contain any hate speech or explicit language,baseline,0,You must know that anybody who comes up against you they have a God to deal with - Minister #TorrieWhite #prayer #theonething,aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
3209,40401566,0,it is a quote from a religious figure and does not contain any hate speech or explicit language,gender_race_political,0,You must know that anybody who comes up against you they have a God to deal with - Minister #TorrieWhite #prayer #theonething,aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
3813,3088028,0,it is a colloquial way to express a reaction to a situation,baseline,0,Bitch keep on :relieved: my reaction bouta pop off bad on you :100::woman_shrugging_medium_skin_tone:,aae,True,False,True,30.0,woman,{},-0.5,black,3,1,2,2,2.0,liberal,1
3813,3088028,0,it is a colloquial way to express a reaction to a situation,gender_race_political,0,Bitch keep on :relieved: my reaction bouta pop off bad on you :100::woman_shrugging_medium_skin_tone:,aae,True,False,True,30.0,woman,{},-0.5,black,3,1,2,2,2.0,liberal,1
3328,40401566,0,it is a colloquial way to comment on the weather,baseline,0,Why is mother nature mad? Somebody must have pissed her off! Its rainingg hard af!,aae,False,False,True,30.0,man,Black american,-0.5,black,2,1,2,2,2.0,liberal,1
3328,40401566,0,it is a colloquial way to comment on the weather,gender_race_political,0,Why is mother nature mad? Somebody must have pissed her off! Its rainingg hard af!,aae,False,False,True,30.0,man,Black american,-0.5,black,2,1,2,2,2.0,liberal,1
2694,40401566,0,it is a grammatically incorrect sentence with unclear meaning,baseline,0,American people to have this a candidate would have to shield your face. And there should not your face. And there are,white,False,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
2694,40401566,0,it is a grammatically incorrect sentence with unclear meaning,gender_race_political,0,American people to have this a candidate would have to shield your face. And there should not your face. And there are,white,False,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
3391,40401566,0,it is a question about the future of international students and their job prospects in the us after new h1 guidelines,baseline,0,Wht will B the future of international studnts who have dne their masters n planning to do job in US aftr new h1 guidlines @realDonaldTrump,aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
3391,40401566,0,it is a question about the future of international students and their job prospects in the us after new h1 guidelines,gender_race_political,0,Wht will B the future of international studnts who have dne their masters n planning to do job in US aftr new h1 guidlines @realDonaldTrump,aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
3342,40401566,0,it is a personal statement about the speaker's sexual orientation and does not contain any explicit language or hate speech,baseline,0,mine dont. and i dont wanna tell em either. i don't say i'm straight but i don't bring up the dating convo either,aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
3342,40401566,0,it is a personal statement about the speaker's sexual orientation and does not contain any explicit language or hate speech,gender_race_political,0,mine dont. and i dont wanna tell em either. i don't say i'm straight but i don't bring up the dating convo either,aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
1144,3088028,1,it is a quote from a movie and the language is used in a non-offensive way,baseline,0,Fucking around is what these jawas do best.,white,True,False,False,30.0,woman,{},-0.5,black,4,4,4,4,4.0,liberal,0
1144,3088028,1,it is a quote from a movie and the language is used in a non-offensive context,gender_race_political,0,Fucking around is what these jawas do best.,white,True,False,False,30.0,woman,{},-0.5,black,4,4,4,4,4.0,liberal,0
3234,3088028,0,it is a humorous way to express annoyance at being ignored,baseline,0,"""I like to think that I have thick skin, but if someone texts me """"k"""" they immediately become dead to me""",aae,False,False,True,30.0,woman,{},-0.5,black,2,1,2,2,2.0,liberal,1
3234,3088028,0,it is a colloquial way to express annoyance at someone who is not making an effort to communicate,gender_race_political,0,"""I like to think that I have thick skin, but if someone texts me """"k"""" they immediately become dead to me""",aae,False,False,True,30.0,woman,{},-0.5,black,2,1,2,2,2.0,liberal,1
3378,40401566,0,it is a casual conversation about music and personal life,baseline,0,"I'm listening to Since 17 by iLoveMakonnen on Spinrilla.:dizzy_face:won't send me beats no mo:fearful:got dat purple,what u mean.Florida,check my shoes Gator",aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
3378,40401566,0,it is a casual conversation about music and personal life,gender_race_political,0,"I'm listening to Since 17 by iLoveMakonnen on Spinrilla.:dizzy_face:won't send me beats no mo:fearful:got dat purple,what u mean.Florida,check my shoes Gator",aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
3444,40401566,0,it is a colloquial way to describe a person's behavior,baseline,0,"""My Grammy never stops talking. She will talk to you for an hour straight with only the """"mhmm"""" responses n give no fucks.""",aae,True,False,True,30.0,man,Black american,-0.5,black,2,1,2,2,2.0,liberal,1
3444,40401566,0,it is a colloquial way to describe a person's behavior,gender_race_political,0,"""My Grammy never stops talking. She will talk to you for an hour straight with only the """"mhmm"""" responses n give no fucks.""",aae,True,False,True,30.0,man,Black american,-0.5,black,2,1,2,2,2.0,liberal,1
445,40401566,0,it is a colloquial way to express frustration,baseline,0,what a pile of wank my room is,white,True,False,False,30.0,man,Black american,-0.5,black,2,1,2,2,2.0,liberal,1
445,40401566,0,it is a colloquial way to express frustration,gender_race_political,0,what a pile of wank my room is,white,True,False,False,30.0,man,Black american,-0.5,black,2,1,2,2,2.0,liberal,1
2279,40401566,0,it is a neutral comment about a news anchor,baseline,0,.@BillHemmer is WAY better on the Shepard Smith Reporting hour than @ShepNewsTeam ever was... #RepealAndReplace,white,False,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
2279,40401566,0,it is a political statement with no hate speech or explicit language,gender_race_political,0,.@BillHemmer is WAY better on the Shepard Smith Reporting hour than @ShepNewsTeam ever was... #RepealAndReplace,white,False,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
3218,66634158,0,it is a philosophical statement with a colloquial tone,baseline,0,*REALITY* IS THAT WHICH *WILL NOT VANISH* *JUST BCOZ* WE *DONT BELIEVE OR ACCEPT IT..* Gud nite :blush::pray:,aae,False,False,True,60.0,man,,-0.5,black,1,1,1,1,1.0,liberal,1
3218,66634158,0,it is a philosophical statement with a colloquial tone,gender_race_political,0,*REALITY* IS THAT WHICH *WILL NOT VANISH* *JUST BCOZ* WE *DONT BELIEVE OR ACCEPT IT..* Gud nite :blush::pray:,aae,False,False,True,60.0,man,,-0.5,black,1,1,1,1,1.0,liberal,1
3301,40401566,0,it is a casual conversation about a social media user,baseline,0,"Somebody tell @TaySixO it's Thursday, we ain't forgot about the visuals yhu said yhu was gone drop:joy::fire::fire:?????",aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
3301,40401566,0,it is a casual conversation about a social media user,gender_race_political,0,"Somebody tell @TaySixO it's Thursday, we ain't forgot about the visuals yhu said yhu was gone drop:joy::fire::fire:?????",aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
3544,40401566,0,it is a story about a personal experience and does not contain any hate speech or explicit language,baseline,0,"""I grew up in KwaNdebele and we used long drops back in the day, my cousin said """"pinky pinky"""" on my way to the toilet. Did I proceed? Oh hell""",aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
3544,40401566,0,it is a story about a personal experience and does not contain any hate speech or explicit language,gender_race_political,0,"""I grew up in KwaNdebele and we used long drops back in the day, my cousin said """"pinky pinky"""" on my way to the toilet. Did I proceed? Oh hell""",aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
2338,92851619,0,it is a harmless comment about the weather and the author's personal preference,baseline,0,Foot freaks rejoice! It's nearly warm enough for me to wear flip flops & sandals again :ok_hand: :sandal: #FootFetish #FlipFlops #Sandals #SummerFootwear,white,False,False,False,30.0,woman,{},1.0,black,1,1,1,1,1.0,conservative,1
2338,92851619,0,it is a harmless comment about the weather and the author's personal preference,gender_race_political,0,Foot freaks rejoice! It's nearly warm enough for me to wear flip flops & sandals again :ok_hand: :sandal: #FootFetish #FlipFlops #Sandals #SummerFootwear,white,False,False,False,30.0,woman,{},1.0,black,1,1,1,1,1.0,conservative,1
31,40401566,0,it is a statement of opinion and does not contain any hate speech or explicit language,baseline,0,"its funny how few only want ""traditionalism"" only when it benefits them",hispanic,False,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
31,40401566,0,it is a political commentary that does not contain hate speech or explicit language,gender_race_political,0,"its funny how few only want ""traditionalism"" only when it benefits them",hispanic,False,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
823,1034132,0,it expresses a positive sentiment towards a specific group of people,baseline,0,the thought of a world free of channel crossers makes me so happy,white,False,False,False,40.0,woman,{},0.0,black,1,1,1,1,1.0,neutral,1
823,1034132,0,it is a neutral statement about immigration,gender_race_political,0,the thought of a world free of channel crossers makes me so happy,white,False,False,False,40.0,woman,{},0.0,black,1,1,1,1,1.0,neutral,1
301,40401566,0,it is a statement of fact and a personal opinion,baseline,0,using a word like tranny to describe yourself does more harm than good to the trans community as a whole,white,True,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
301,40401566,0,it is a statement of fact and a personal opinion,gender_race_political,0,using a word like tranny to describe yourself does more harm than good to the trans community as a whole,white,True,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
1714,40401566,0,it is a statement about a hypothetical situation and does not contain any hate speech or explicit language,baseline,0,This problem is that if a black person does step into his position everyone is going to say they got it cause of this and not realise that they're not qualified.,white,False,True,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
1714,40401566,0,it is a statement about a hypothetical situation and does not contain any hate speech or explicit language,gender_race_political,0,This problem is that if a black person does step into his position everyone is going to say they got it cause of this and not realise that they're not qualified.,white,False,True,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
3491,40401566,0,it is a statement of disagreement with a particular group and contains colloquial language,baseline,0,"#feminists disagree, for a generation that grew up with the whisper song, get low, Buble butt & bitches aint shit... We've come along way",aae,True,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
1588,3088028,1,it is a neutral question about the impact of the civil rights movement,baseline,0,"Side note, can anyone explain why racism is necessarily bad? Humanity has survived for a few thousand years without the civil rights movement and we've done perfectly fine. Only on the last 60 years has it been an issue for the SOME PEOPLE.",white,False,True,False,30.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,1
1588,3088028,1,it is a neutral question about the impact of the civil rights movement,gender_race_political,0,"Side note, can anyone explain why racism is necessarily bad? Humanity has survived for a few thousand years without the civil rights movement and we've done perfectly fine. Only on the last 60 years has it been an issue for the SOME PEOPLE.",white,False,True,False,30.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,1
2829,94406863,0,"it is a political statement with a strong opinion, but it does not contain hate speech or explicit language",baseline,0,"The bloody hell Trump, why use 59 missiles? Even though they did launch a chemical attack on us, 59 is a bit overkill. also #russiaismad",white,False,False,False,55.0,man,,0.0,black,3,2,3,2,2.5,neutral,0
2829,94406863,0,it is a political statement with a neutral tone,gender_race_political,0,"The bloody hell Trump, why use 59 missiles? Even though they did launch a chemical attack on us, 59 is a bit overkill. also #russiaismad",white,False,False,False,55.0,man,,0.0,black,3,2,3,2,2.5,neutral,1
3313,40401566,0,"it is a casual, self-deprecating comment about one's hairstyle",baseline,0,Ppl really thinking I went to the salon or somn to do my box braids! All me :blush::yum: *pats self on the back *,aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
3313,40401566,0,"it is a casual, self-deprecating comment about one's hairstyle",gender_race_political,0,Ppl really thinking I went to the salon or somn to do my box braids! All me :blush::yum: *pats self on the back *,aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
3212,40401566,0,it is a comment about a reality tv show and does not contain any hate speech or explicit language,baseline,0,#bbnaija i see @PayPorte CEO sponsoring these top 5HMs to start up their own bizness and make them prosper,aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
3212,40401566,0,it is a comment about a reality tv show and does not contain any hate speech or explicit language,gender_race_political,0,#bbnaija i see @PayPorte CEO sponsoring these top 5HMs to start up their own bizness and make them prosper,aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
1597,3088028,1,it is a political statement that expresses skepticism about the democratic process,baseline,0,"whats the point of voting or even democracy if a few dozen angry black election officials in philadelphia, detroit, milwaukee, and atlanta can decide the whole thing?",white,False,True,False,30.0,woman,{},-0.5,black,5,5,5,4,4.5,liberal,1
1597,3088028,1,it is a political statement that uses a racial slur in a way that is not derogatory but rather to describe a group of people,gender_race_political,0,"whats the point of voting or even democracy if a few dozen angry black election officials in philadelphia, detroit, milwaukee, and atlanta can decide the whole thing?",white,False,True,False,30.0,woman,{},-0.5,black,5,5,5,4,4.5,liberal,1
3538,40532203,0,it is a personal preference expressed in a non-threatening way,baseline,0,Hate when you go on insta news feed n see women post pics of a 3D pregnancy scan!!! The pics look scary as hell :flushed:don't post it :weary::weary::weary:,aae,False,False,True,25.0,man,{},-0.5,black,1,1,2,1,1.5,liberal,1
3538,40532203,0,it is a complaint about a specific type of post on social media,gender_race_political,0,Hate when you go on insta news feed n see women post pics of a 3D pregnancy scan!!! The pics look scary as hell :flushed:don't post it :weary::weary::weary:,aae,False,False,True,25.0,man,{},-0.5,black,1,1,2,1,1.5,liberal,1
3493,68595278,0,it is a boastful statement with a competitive tone,baseline,0,If you hating on me stop it cause I ain't hating on nobody I in competition with nobody I'm just tryna hit a mill,aae,False,False,True,35.0,woman,{},-0.5,black,1,1,1,1,1.0,liberal,1
3493,68595278,0,it is a boastful statement with a competitive tone,gender_race_political,0,If you hating on me stop it cause I ain't hating on nobody I in competition with nobody I'm just tryna hit a mill,aae,False,False,True,35.0,woman,{},-0.5,black,1,1,1,1,1.0,liberal,1
3441,3088028,0,it is a playful and flirtatious message,baseline,0,"So I'm cutting ya cake like it's my birthday, you dropping vanillaaaaa:heart_eyes::tongue: told you Ima pussy killaaaa:notes::drooling_face:",aae,True,False,True,30.0,woman,{},-0.5,black,1,1,2,2,2.0,liberal,1
3441,3088028,0,it is a playful and flirtatious message,gender_race_political,0,"So I'm cutting ya cake like it's my birthday, you dropping vanillaaaaa:heart_eyes::tongue: told you Ima pussy killaaaa:notes::drooling_face:",aae,True,False,True,30.0,woman,{},-0.5,black,1,1,2,2,2.0,liberal,1
3568,40401566,0,it is a reaction to a tv show,baseline,0,My sister is mad as hell we haf to watch huck getting shot twice!!! Who does that?? #Scandal,aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
3568,40401566,0,it is a reaction to a tv show,gender_race_political,0,My sister is mad as hell we haf to watch huck getting shot twice!!! Who does that?? #Scandal,aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
2417,40401566,0,it is a joke and does not contain any hate speech or explicit language,baseline,0,Mr #Trump will be loving today. As it is the one day of the year when #FakeNews is acceptable. #aprilfools,white,False,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
2417,40401566,0,it is a joke and does not contain any hate speech or explicit language,gender_race_political,0,Mr #Trump will be loving today. As it is the one day of the year when #FakeNews is acceptable. #aprilfools,white,False,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
766,68595278,0,it is a neutral statement about moving to a different country,baseline,0,"It is simple: don't move to a country unless you genuinely love the people and culture. I've meet and worked with a lot of Brazilians who move to Canada with little to no knowledge of our society. Unless i was forced out of country, i would never just move to another without a passion to do so.",white,False,False,False,35.0,woman,{},-0.5,black,1,1,3,2,2.5,liberal,1
766,68595278,0,it is a neutral statement about moving to a country and the importance of understanding the culture,gender_race_political,0,"It is simple: don't move to a country unless you genuinely love the people and culture. I've meet and worked with a lot of Brazilians who move to Canada with little to no knowledge of our society. Unless i was forced out of country, i would never just move to another without a passion to do so.",white,False,False,False,35.0,woman,{},-0.5,black,1,1,3,2,2.5,liberal,0
3796,40401566,1,it is a colloquial expression used to describe a close friend,baseline,0,When you call your nigga on FaceTime an he don't get all excited talking bout how fine you are..try again sis he's not the one :joy:,aae,True,False,True,30.0,man,Black american,-0.5,black,4,5,4,4,4.0,liberal,1
3796,40401566,1,it is a colloquial expression used to describe a close friend,gender_race_political,0,When you call your nigga on FaceTime an he don't get all excited talking bout how fine you are..try again sis he's not the one :joy:,aae,True,False,True,30.0,man,Black american,-0.5,black,4,5,4,4,4.0,liberal,1
60,40401566,0,it is a neutral statement about population statistics,baseline,0,"i read these facts Egypt has like 6 times the population of Syria. It would be a lot more balanced if you included Saudi Arabia (33 million), Yemen (28 million) and Iraq (38 million) for example",white,False,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
60,40401566,0,it is a neutral comment about a political topic,gender_race_political,0,"i read these facts Egypt has like 6 times the population of Syria. It would be a lot more balanced if you included Saudi Arabia (33 million), Yemen (28 million) and Iraq (38 million) for example",white,False,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
2047,40401566,1,it is a personal anecdote about a mother's advice and does not contain hate speech or explicit language,baseline,0,"I'm first gen Chinese American and when we were kids, my mom always told us to fight back. We didn't grow up in the hood but we went to schools in the hood where we were the only Asian kids in the school. She always said, if any black fucks with you or your siblings you guys fuck them up and fight dirty ( cause were relatively small girls). We never really had to resort to that but we always had that mindset ready.",white,True,True,False,30.0,man,Black american,-0.5,black,4,4,4,4,4.0,liberal,0
2047,40401566,1,it is a personal anecdote about a mother's advice and does not contain hate speech or explicit language,gender_race_political,0,"I'm first gen Chinese American and when we were kids, my mom always told us to fight back. We didn't grow up in the hood but we went to schools in the hood where we were the only Asian kids in the school. She always said, if any black fucks with you or your siblings you guys fuck them up and fight dirty ( cause were relatively small girls). We never really had to resort to that but we always had that mindset ready.",white,True,True,False,30.0,man,Black american,-0.5,black,4,4,4,4,4.0,liberal,0
264,8526465,1,the person is using the word to refer to its original meaning and not as a racial slur,baseline,0,"Stop calling it 'the n-word', it's NIGGER! Just a colour",white,True,False,False,35.0,man,{},0.0,black,5,5,5,5,5.0,neutral,1
264,8526465,1,it is an attempt to educate people about the word's origins and its correct spelling,gender_race_political,0,"Stop calling it 'the n-word', it's NIGGER! Just a colour",white,True,False,False,35.0,man,{},0.0,black,5,5,5,5,5.0,neutral,1
3338,10638687,0,it is a nonsensical and confusing text that does not convey any clear message or intent,baseline,0,The busta rythmns new wat was up u bey9nce in hellraiser..now silent bro up the screen ..busta who else..now now i aint alone in this,aae,False,False,True,40.0,woman,{},-0.5,black,1,1,1,1,1.0,liberal,0
3338,10638687,0,it is a nonsensical and confusing text that does not convey any clear message or intent,gender_race_political,0,The busta rythmns new wat was up u bey9nce in hellraiser..now silent bro up the screen ..busta who else..now now i aint alone in this,aae,False,False,True,40.0,woman,{},-0.5,black,1,1,1,1,1.0,liberal,0
77,10638687,0,it promotes awareness and understanding of the issue of abuse,baseline,0,We must remember that not all men are abusive,white,False,False,False,40.0,woman,{},-0.5,black,1,1,1,1,1.0,liberal,0
77,10638687,0,it promotes awareness and understanding of the issue of abuse,gender_race_political,0,We must remember that not all men are abusive,white,False,False,False,40.0,woman,{},-0.5,black,1,1,1,1,1.0,liberal,0
3340,10638687,0,it is a casual conversation between two people,baseline,0,"""He was sat up looking over in my direction so I said """"what's wrong now?"""" He responds """"I dunno, slow motion or something""""""",aae,False,False,True,40.0,woman,{},-0.5,black,1,1,2,1,1.5,liberal,1
3340,10638687,0,it is a casual conversation between two people,gender_race_political,0,"""He was sat up looking over in my direction so I said """"what's wrong now?"""" He responds """"I dunno, slow motion or something""""""",aae,False,False,True,40.0,woman,{},-0.5,black,1,1,2,1,1.5,liberal,1
459,10638687,0,it is an expression of frustration,baseline,0,"you've got to be fucking joking, my room has let me down",white,True,False,False,40.0,woman,{},-0.5,black,2,1,2,3,2.5,liberal,1
