Unnamed: 0,offensiveYN,postId,annId,demographics,prediction,parsed_output,tweet,isAAE,vulgar,targetsBlackPeople
1036,1,1657,34083197,"{'race': 'white', 'political': 'liberal'}",0,"[the sentence is not offensive][because][it is a rant about the media, but it does not contain hate speech or explicit language]","I can't abide the TV news to begin with, talking heads spouting untrue inanities at me. I stopped watching TV a long time ago. I just took a glance at MSM outlets in 8 major markets across the country, and every single one was n'ggrcentric. Since when is it news that a one of their famblys had a burrfday potty? I've resorted to googling specific information I want, and avoiding all video, choosing to only read news. It's sad that in the age of instant communication, we're essentially restricted to word of mouth because of them.",False,False,True
1051,1,172,24252197,"{'race': 'black', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a statement about the societal expectations of marriage and financial responsibilities],"When they get married they automatically take ownership and all your money is their money. Even though these people were all""š don't need a partner I make my own money in college. But, if their partners didn't have money they wouldn't be married.",False,False,False
1057,1,479,43606178,"{'race': 'black', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a rant about a person's annoying behavior and contains strong language but is not directed at a specific group or individual],"Rick the dick is a complete prick! Whenever he appears or picks up the camera to say somethingI want to hit my head against the wall. Why do the husbands always think they can get involved in the wives channels?! Bore off mate, go to work!",False,True,False
1058,1,479,24252197,"{'race': 'black', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a rant about a person's annoying behavior and contains strong language but is not directed at a specific group or individual],"Rick the dick is a complete prick! Whenever he appears or picks up the camera to say somethingI want to hit my head against the wall. Why do the husbands always think they can get involved in the wives channels?! Bore off mate, go to work!",False,True,False
1061,1,1697,43606178,"{'race': 'black', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a scientific discussion about the evolutionary history of humans and does not contain any hate speech or explicit language],"Is it even proven that we looked like big orangutans? They're most closely related to orangutans but the split happened an extremely long time ago, even before the split between gorillas and humans. Obviousy a large dark section of the population never made this split !",False,False,True
1062,1,1697,24252197,"{'race': 'black', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a scientific discussion about the evolutionary history of humans and does not contain any hate speech or explicit language],"Is it even proven that we looked like big orangutans? They're most closely related to orangutans but the split happened an extremely long time ago, even before the split between gorillas and humans. Obviousy a large dark section of the population never made this split !",False,False,True
1071,1,305,43606178,"{'race': 'black', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a colloquial expression and does not contain hate language],"I knew of ""burn a fag"", any time I've heard of using the word ""bum"" is when you're getting a smoke from someone else.",False,True,False
1073,1,545,61283819,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a statement of equality between genders],Women are not fucking inferior to men,False,True,False
1106,1,1761,45870433,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a statement that uses a racial slur in a context that is not derogatory],Uhm well it's pretty damn simple. Using negro when you're fighting a black man is absolutely not racist,False,True,True
1141,1,2722,44250250,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a political statement that uses a racial slur in a context that is not derogatory],Black and Brown activists: ICE & police are terrorizing our people White liberals: We won't give up until we get Trump's tax returns!,False,False,False
1213,1,609,61283819,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a personal opinion about someone's behavior and contains strong language but is not directed at a protected group],What a narcisistic bitch. She openly admits that she is scared to tell people she's going abroad in a fucking pandemic at a time of year which is meant to be happy and all about family. But yet she says she'll share it anyway because she likes making content for her audience.,False,True,False
1214,1,609,44250250,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a personal opinion about someone's behavior and contains strong language but is not directed at a protected group],What a narcisistic bitch. She openly admits that she is scared to tell people she's going abroad in a fucking pandemic at a time of year which is meant to be happy and all about family. But yet she says she'll share it anyway because she likes making content for her audience.,False,True,False
1223,1,3474,66593239,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a colloquial expression and the context is not aggressive],Sis don't assume I'm talking about yo nigga and get in yo feelings .. Yo nigga not the only one on my line :joy:,True,True,False
1274,1,1719,86257299,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a statement of support for a particular group of people],Good to see these guys! We need more white lawyers to fight the good fight!!,True,False,True
1301,1,476,63428654,"{'race': 'white', 'political': 'neutral'}",0,[the sentence is not offensive][because][it is a colloquial way to express frustration],"fuck this, my dog is doing my nut in",True,True,False
1324,1,2327,63428654,"{'race': 'white', 'political': 'neutral'}",0,[the sentence is not offensive][because][it is a neutral comment about a polygamous relationship],This woman married a man with 2 other wives and she's now jealous about the fact that he's had a baby with another wife :face_with_rolling_eyes:,False,False,False
1331,1,1683,69198055,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a statement of fact and does not contain hate speech or explicit language],"Most (emphasis on the word MOST because some triggered idiot might read this and make a fuss, if so, good) black people can be very racist. The sad truth is that, racism is always going to exist.",False,False,True
1337,1,2314,64847403,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a playful and lighthearted joke],when you wanna get the loml's attention but afraid of rejection so you just throw fruit snacks at him...,False,False,False
1340,1,142,5428237,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a subjective opinion about a public figure],"Kamala Harris comes off as such an insufferable lying person. Sorry, its just true.",False,False,False
1347,1,3515,5428237,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a subjective opinion about a public figure],If I wasn't a LeBron damn I'd hate him he gotta annoying tendencies,True,False,False
1359,1,83,5428237,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a political statement that does not contain hate speech or explicit language],most communists are pretty heinous when you look at what they believe,False,False,False
1372,1,367,83062091,"{'race': 'white', 'political': 'neutral'}",0,[the sentence is not offensive][because][it is a discussion about a song and its lyrics],"So Fredo Singing A Durk Song Referring The Lyrics To BBG Iraq ""He A Still Be Alive Right Now If You Niggas Ain't Gas Em Up"" Discussion - is it ok?",True,True,False
1373,1,367,86257299,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a discussion about a song and its lyrics],"So Fredo Singing A Durk Song Referring The Lyrics To BBG Iraq ""He A Still Be Alive Right Now If You Niggas Ain't Gas Em Up"" Discussion - is it ok?",True,True,False
1376,1,3539,63428654,"{'race': 'white', 'political': 'neutral'}",0,[the sentence is not offensive][because][it is a sports-related comment with a strong opinion],"I hate the Warriors but I gotta admit, if this were the Warriors playing the Bulls they would be blowing them tf out",True,False,False
1382,1,1672,64847403,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a personal story about the author's family and does not contain hate speech],"I grew up being called a disgrace by other white people, and my dad was rightfully shamed for marrying a black woman",False,False,True
1424,1,1501,5428237,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a statement of fact and a comparison of historical views],"You know what is funny, the 19th century type of people with similar views to you ""civilized Europeans vs savage Africans and Asians"" were very against homosexuality, and viewed gay marriage and gay sex the same way as the so called ""uncivilized"" people you are referring to do. So do not correlate between civilized and homosexuality.",False,True,False
1470,1,1144,14105244,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a quote from a movie and the language is used in a non-offensive context],Fucking around is what these jawas do best.,False,True,False
1471,1,1144,42458224,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a quote from a movie and the language is used in a non-offensive context],Fucking around is what these jawas do best.,False,True,False
1478,1,3378,15918959,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a casual conversation about music and personal life],"I'm listening to Since 17 by iLoveMakonnen on Spinrilla.:dizzy_face:won't send me beats no mo:fearful:got dat purple,what u mean.Florida,check my shoes Gator",True,False,False
1484,1,3444,15918959,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a colloquial way to describe a person's behavior],"""My Grammy never stops talking. She will talk to you for an hour straight with only the """"mhmm"""" responses n give no fucks.""",True,True,False
1507,1,31,15918959,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a political statement that uses irony to criticize hypocrisy],"its funny how few only want ""traditionalism"" only when it benefits them",False,False,False
1518,1,1714,15918959,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a neutral statement about a hypothetical situation],This problem is that if a black person does step into his position everyone is going to say they got it cause of this and not realise that they're not qualified.,False,False,True
1519,1,1714,42458224,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a neutral statement about a hypothetical situation],This problem is that if a black person does step into his position everyone is going to say they got it cause of this and not realise that they're not qualified.,False,False,True
1520,1,3491,15918959,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a statement of disagreement with a particular group and contains colloquial language],"#feminists disagree, for a generation that grew up with the whisper song, get low, Buble butt & bitches aint shit... We've come along way",True,True,False
1531,1,3873,15918959,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a phrase used to express frustration and does not contain hate speech],The way these niggas hate I hope they get a check for it,True,True,False
1532,1,1588,15918959,"{'race': 'white', 'political': 'conservative'}",0,"[the sentence is not offensive][because][it is a neutral question about the impact of the civil rights movement, but it contains a subtle implication of racism being a problem only for some people]","Side note, can anyone explain why racism is necessarily bad? Humanity has survived for a few thousand years without the civil rights movement and we've done perfectly fine. Only on the last 60 years has it been an issue for the SOME PEOPLE.",False,False,True
1533,1,1588,42458224,"{'race': 'white', 'political': 'conservative'}",0,"[the sentence is not offensive][because][it is a neutral question about the impact of the civil rights movement, but it contains a subtle implication of racism being a problem only for some people]","Side note, can anyone explain why racism is necessarily bad? Humanity has survived for a few thousand years without the civil rights movement and we've done perfectly fine. Only on the last 60 years has it been an issue for the SOME PEOPLE.",False,False,True
1534,1,3963,14105244,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a personal anecdote and does not contain hate speech],"""i really hate giving advice bc mfs be like """" u act like u wasn't dumb over a nigga"""" bitch when I was 14 not 24. that's 10 yr difference""",True,True,False
1535,1,3963,42458224,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a personal anecdote and does not contain hate speech],"""i really hate giving advice bc mfs be like """" u act like u wasn't dumb over a nigga"""" bitch when I was 14 not 24. that's 10 yr difference""",True,True,False
1556,1,3441,15918959,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a playful and flirtatious message],"So I'm cutting ya cake like it's my birthday, you dropping vanillaaaaa:heart_eyes::tongue: told you Ima pussy killaaaa:notes::drooling_face:",True,True,False
1572,1,3009,15918959,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a strong opinion about a character in a tv show],#13ReasonsWhy bryce is a fucking asshole and represents everything that's wrong with people/the world,False,True,False
1573,1,3009,35508468,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a strong opinion about a character in a tv show],#13ReasonsWhy bryce is a fucking asshole and represents everything that's wrong with people/the world,False,True,False
1582,1,3796,45678981,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a colloquial expression used to describe a close friend],When you call your nigga on FaceTime an he don't get all excited talking bout how fine you are..try again sis he's not the one :joy:,True,True,False
1596,1,2047,15918959,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a personal anecdote about a mother's advice to her children],"I'm first gen Chinese American and when we were kids, my mom always told us to fight back. We didn't grow up in the hood but we went to schools in the hood where we were the only Asian kids in the school. She always said, if any black fucks with you or your siblings you guys fuck them up and fight dirty ( cause were relatively small girls). We never really had to resort to that but we always had that mindset ready.",False,True,True
1597,1,2047,14105244,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a personal anecdote about a mother's advice to her children],"I'm first gen Chinese American and when we were kids, my mom always told us to fight back. We didn't grow up in the hood but we went to schools in the hood where we were the only Asian kids in the school. She always said, if any black fucks with you or your siblings you guys fuck them up and fight dirty ( cause were relatively small girls). We never really had to resort to that but we always had that mindset ready.",False,True,True
1609,1,264,40321857,"{'race': 'white', 'political': 'neutral'}",0,"[the sentence is not offensive][because][it is a statement about the word 'n-word' and its relation to the word 'nigger', and the sentence does not contain any hate speech or explicit language]","Stop calling it 'the n-word', it's NIGGER! Just a colour",False,True,False
1639,1,1536,40321857,"{'race': 'white', 'political': 'neutral'}",0,[the sentence is not offensive][because][it is a neutral statement about sneakers],man these black sneaks are the worst,True,False,True
1712,1,1789,45870433,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a common idiomatic expression],this nigga's face is looking like melting,True,True,True
1759,1,313,36344670,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a question about a sensitive topic and the person is trying to address a problem],How do I convince my parents that it's not ok to say nigger and they need to stop saying nigger?,False,True,False
1767,1,304,36400600,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a personal story about a family conflict],"My mom yelled at me and called me a ""nigger lover"" when I told her that I oppose racism, what can I do?",False,True,False
1768,1,304,36344670,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a personal story about a family conflict],"My mom yelled at me and called me a ""nigger lover"" when I told her that I oppose racism, what can I do?",False,True,False
1773,1,355,36400600,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a response to a racial slur and the person is correcting the other kid],"This kid called me a nigger today, so I corrected him saying ""that's African American to you, kid"".",False,True,False
1779,1,1562,36400600,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a factual statement about the minks and does not contain any hate speech or explicit language],"The minks mentioned in the headline are indeed ""rising"" from where they were based, but that is due to them being buried in shallow mass graves (Africa) and filling with gas that causes them to rise out.  Rest assured, they're still very much dead, thankfully!.",False,False,True
1811,1,3457,36400600,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a quote from a song and the use of the word 'nigga' is not derogatory in this context],Niggas rather be known and broke instead of low-key and getting chicken,True,True,False
1812,1,3457,36344670,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a quote from a song and the word 'nigga' is used in a non-offensive context],Niggas rather be known and broke instead of low-key and getting chicken,True,True,False
1832,1,415,45678981,"{'race': 'white', 'political': 'conservative'}",0,"[the sentence is not offensive][because][it is a personal opinion about the area and the people living there, and the language used is strong but not hate speech]","I live in a pretty slummy area of Winnipeg, Manitoba, and it's disgusting here how prejudicious and racist people are. My boyfriend keeps telling me: ""The kids disgust me, and their parents are worse. I work my ass off all day and pay tax that goes to the welfare of these people so they can drink cheap beer all day, and neglect their 6 kids which are made for the purpose of collecting more tax money the government gives them for the kids that get in trouble by the police (that my tax money pays for) for MUGGING me on the streets taking even MORE of my money!"" He can be such a dick",False,True,False
1833,1,415,36400600,"{'race': 'white', 'political': 'conservative'}",0,"[the sentence is not offensive][because][it is a personal opinion about the area and the people living there, and the language used is strong but not hate speech]","I live in a pretty slummy area of Winnipeg, Manitoba, and it's disgusting here how prejudicious and racist people are. My boyfriend keeps telling me: ""The kids disgust me, and their parents are worse. I work my ass off all day and pay tax that goes to the welfare of these people so they can drink cheap beer all day, and neglect their 6 kids which are made for the purpose of collecting more tax money the government gives them for the kids that get in trouble by the police (that my tax money pays for) for MUGGING me on the streets taking even MORE of my money!"" He can be such a dick",False,True,False
1847,1,3062,9175691,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a quote from a song and the language used is common in hip-hop culture],When I'm doing good niggas wanna hate. That's why I only got myself. The rest don't give a f:moneybag:ck I grind for better not for the same result:100:,False,True,False
1868,1,371,9175691,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a colloquial expression of affection and does not contain hate speech],I don't even wanna get married but you know if my nigga propose to me imma say yes plz,True,True,False
1881,1,325,36400600,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a colloquial expression and does not contain hate speech],Bruh y'all some broke niggas tryanna sell it for bare notes don't worry about me I got u free my brothas,True,True,False
1882,1,325,9175691,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a colloquial expression and does not contain hate speech],Bruh y'all some broke niggas tryanna sell it for bare notes don't worry about me I got u free my brothas,True,True,False
1883,1,3476,36344670,"{'race': 'white', 'political': 'conservative'}",0,"[the sentence is not offensive][because][it is a colloquial way to address a group of people, although it may be perceived as informal or unprofessional]",Y'all niggas annoying I'm bout to start calling y'all sis :woman_facepalming_medium_skin_tone:,True,True,False
1915,1,1802,36344670,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a statement of fact and does not contain any hate speech],I believe that the future of niggas in America resides in this factoid. There are numerous atrocities being carried out all  around the world towards minorities of color.,False,True,True
1943,1,4017,44471637,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a colloquial expression and the racial slur 'nigga' is used in a non-offensive context],":joy::joy: that's some real hood shit, I'll never forget heading out wit my niggas & realizing that someone stole his gas cap",True,True,False
1954,1,636,45678981,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a metaphorical expression of a person's feelings and contains strong language but no hate speech],"They all say I'm so low key, I'm completely awkward. Only niggas who really know me, the ones that I talk with. They smile in the light but never in the dark. You call it beef, but it's just a fuckin walk in the park",False,True,False
1955,1,636,36400600,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a metaphorical expression of a person's feelings and contains strong language but no hate speech],"They all say I'm so low key, I'm completely awkward. Only niggas who really know me, the ones that I talk with. They smile in the light but never in the dark. You call it beef, but it's just a fuckin walk in the park",False,True,False
1986,1,3505,63428654,"{'race': 'white', 'political': 'neutral'}",0,[the sentence is not offensive][because][it is a casual conversation between friends],I'm about to turn my read receipts back on. Mfs keep hollin I know you got my text. Yep & I'm going to let you know I did :relaxed:,True,False,False
1987,1,3430,44471637,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a hypothetical scenario and the language used is not explicit or derogatory],Stg if any of my friends said some hurtful shit to me about my personal life 1) we not friends anymore & 2) you getting smacked,True,True,False
1991,1,3540,7288661,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a colloquial way to express frustration in a relationship],Dnt yhu hate it wen youz babe go to sleep on yhu without lettin uk cx ik tht piss mhe tf off:rage::rage::rage::pensive::pensive:,True,False,False
1992,1,3540,40102629,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a colloquial way to express frustration in a relationship],Dnt yhu hate it wen youz babe go to sleep on yhu without lettin uk cx ik tht piss mhe tf off:rage::rage::rage::pensive::pensive:,True,False,False
2020,1,3562,63428654,"{'race': 'white', 'political': 'neutral'}",0,[the sentence is not offensive][because][it is a colloquial way to express frustration with someone's behavior],Sometimes I'll cut a jawn off just for being so damn stupid,True,False,False
2022,1,3560,63428654,"{'race': 'white', 'political': 'neutral'}",0,[the sentence is not offensive][because][it is a frustrated comment about a celebrity not responding to a fan's question],I'm sick of @JoeBudden not answering my damn questions :joy::joy::joy:,True,False,False
2023,1,3389,7288661,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a colloquial way to express frustration and contains informal language],"trip stop bein a nob, wat r u like, 5 or smth we aint at nursery also say please dnt forget ur manners",True,False,False
2024,1,3389,63428654,"{'race': 'white', 'political': 'neutral'}",0,[the sentence is not offensive][because][it is a colloquial way to express frustration and contains informal language],"trip stop bein a nob, wat r u like, 5 or smth we aint at nursery also say please dnt forget ur manners",True,False,False
2039,1,3233,5442867,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a metaphorical expression of sadness and frustration],He killed me when he said it was over .. Now I'm in the middle of nowhere And got no space to breath,True,False,False
2052,1,4066,40102629,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a colloquial way to express excitement about a trip],BITCH I MIGHT BE GOING TO ARIZONA IM FUCKING L I V I N G,True,True,False
2053,1,3625,44471637,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a colloquial way to express a personal sentiment],"And anybody that know me personally know i actually be tryna make this shit work with her,but shit just sad.",True,True,False
2069,1,3563,40102629,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a factual statement about a chant learned from a group of black women],"""I learned the """"bald head scaly wag..ain't got no hair in the back"""" chant from a group of black women..... this is just a fact.""",True,False,False
2075,1,3567,44471637,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a colloquial expression used in a playful context],"MJ: B*tch, better have my money. James: Wait, what??? Not Nadine, @mjfelipe :victory_hand_light_skin_tone::victory_hand_light_skin_tone::joy::joy::joy: #JaDineFearlessNotCareless",True,False,False
2079,1,3492,44471637,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a colloquial way to express shock and frustration],"Wasniak was doing Donnie, his wife, and Julia I mean damn. He was just crying over his wife leaving wtf",True,False,False
2113,1,1657,7288661,"{'race': 'white', 'political': 'conservative'}",0,"[the sentence is not offensive][because][it is a rant about the media, but it does not contain hate speech or explicit language]","I can't abide the TV news to begin with, talking heads spouting untrue inanities at me. I stopped watching TV a long time ago. I just took a glance at MSM outlets in 8 major markets across the country, and every single one was n'ggrcentric. Since when is it news that a one of their famblys had a burrfday potty? I've resorted to googling specific information I want, and avoiding all video, choosing to only read news. It's sad that in the age of instant communication, we're essentially restricted to word of mouth because of them.",False,False,True
2137,1,1697,14271410,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a scientific discussion about human evolution and does not contain any hate speech or explicit language],"Is it even proven that we looked like big orangutans? They're most closely related to orangutans but the split happened an extremely long time ago, even before the split between gorillas and humans. Obviousy a large dark section of the population never made this split !",False,False,True
2138,1,1697,63428654,"{'race': 'white', 'political': 'neutral'}",0,[the sentence is not offensive][because][it is a scientific discussion about human evolution and does not contain any hate speech or explicit language],"Is it even proven that we looked like big orangutans? They're most closely related to orangutans but the split happened an extremely long time ago, even before the split between gorillas and humans. Obviousy a large dark section of the population never made this split !",False,False,True
2149,1,305,40102629,"{'race': 'white', 'political': 'conservative'}",0,[the sentence is not offensive][because][it is a neutral conversation about a slang term],"I knew of ""burn a fag"", any time I've heard of using the word ""bum"" is when you're getting a smoke from someone else.",False,True,False
2219,1,913,6690712,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a discussion about a religious topic and does not contain hate speech or explicit language],The definition of adultery is to adulterate (corrupt) your race. Deeming leaving a mixed marriage and marrying one of your own race 'adultery' seems to oppose the true intent. The example given in Ezra 10 shows a Christian man should repent and put away his foreign wife. (It helps to see this from a C.I. point of view.),False,False,False
2246,1,15,11150592,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a neutral statement about a person's profession],Why don't Max just stay in the kitchen?,False,False,False
2247,1,15,71913780,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a neutral statement about a person's profession],Why don't Max just stay in the kitchen?,False,False,False
2253,1,609,11496683,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a personal opinion about someone's behavior and contains strong language but is not directed at a protected group],What a narcisistic bitch. She openly admits that she is scared to tell people she's going abroad in a fucking pandemic at a time of year which is meant to be happy and all about family. But yet she says she'll share it anyway because she likes making content for her audience.,False,True,False
2257,1,2486,35280071,"{'race': 'white', 'political': 'neutral'}",0,[the sentence is not offensive][because][it is a joke and contains a meme],Gray are you sure that you are bigger in every way!? Look at Ethan's nude buddy :joy: @GraysonDolan @EthanDolan,False,True,False
2266,1,334,71913780,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a colloquial way to describe a frustrating situation],Ill try to find my mutuals again if Twitter stops being a bitch.,False,True,False
2282,1,1761,13486996,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a statement that uses a racial slur in a context that is not derogatory],Uhm well it's pretty damn simple. Using negro when you're fighting a black man is absolutely not racist,False,True,True
2283,1,1761,85439177,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a statement that uses a racial slur in a context that is not derogatory],Uhm well it's pretty damn simple. Using negro when you're fighting a black man is absolutely not racist,False,True,True
2369,1,2718,65218045,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a neutral comment about a football manager],Whole Moyes thing got blown out of proportion but tbf a wanted him to fined and sacked cos he's an awful manager,False,False,False
2418,1,1683,15040445,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a statement of fact and does not contain hate speech or explicit language],"Most (emphasis on the word MOST because some triggered idiot might read this and make a fuss, if so, good) black people can be very racist. The sad truth is that, racism is always going to exist.",False,False,True
2419,1,1683,9108933,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a statement of fact and does not contain hate speech or explicit language],"Most (emphasis on the word MOST because some triggered idiot might read this and make a fuss, if so, good) black people can be very racist. The sad truth is that, racism is always going to exist.",False,False,True
2426,1,142,6690712,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a subjective opinion about a public figure],"Kamala Harris comes off as such an insufferable lying person. Sorry, its just true.",False,False,False
2427,1,142,65218045,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a subjective opinion about a public figure],"Kamala Harris comes off as such an insufferable lying person. Sorry, its just true.",False,False,False
2454,1,367,1226439,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a quote from a song and a discussion about it],"So Fredo Singing A Durk Song Referring The Lyrics To BBG Iraq ""He A Still Be Alive Right Now If You Niggas Ain't Gas Em Up"" Discussion - is it ok?",True,True,False
2464,1,1672,1226439,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a personal story of the author and does not contain any hate speech],"I grew up being called a disgrace by other white people, and my dad was rightfully shamed for marrying a black woman",False,False,True
2505,1,3204,95971160,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a colloquial way to refer to friends],And said who y'all girlfriends because it ain't us we Joshua girlfriends Everybody in the local&state said you our new girls @CrossXTheLine,True,False,False
2508,1,1501,35638915,"{'race': 'white', 'political': 'neutral'}",0,"[the sentence is not offensive][because][it is a neutral, informative text that compares historical views on homosexuality]","You know what is funny, the 19th century type of people with similar views to you ""civilized Europeans vs savage Africans and Asians"" were very against homosexuality, and viewed gay marriage and gay sex the same way as the so called ""uncivilized"" people you are referring to do. So do not correlate between civilized and homosexuality.",False,True,False
2509,1,1501,95971160,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a statement of fact and a comparison of historical views],"You know what is funny, the 19th century type of people with similar views to you ""civilized Europeans vs savage Africans and Asians"" were very against homosexuality, and viewed gay marriage and gay sex the same way as the so called ""uncivilized"" people you are referring to do. So do not correlate between civilized and homosexuality.",False,True,False
2581,1,2417,41829545,"{'race': 'white', 'political': 'liberal'}",0,[the sentence is not offensive][because][it is a joke and does not contain any hate speech],Mr #Trump will be loving today. As it is the one day of the year when #FakeNews is acceptable. #aprilfools,False,False,False
2582,1,1588,7304061,"{'race': 'white', 'political': 'liberal'}",0,"[the sentence is not offensive][because][it is a neutral question about the impact of the civil rights movement, but it contains a subtle implication of racism being a problem only for some people]","Side note, can anyone explain why racism is necessarily bad? Humanity has survived for a few thousand years without the civil rights movement and we've done perfectly fine. Only on the last 60 years has it been an issue for the SOME PEOPLE.",False,False,True
