offensiveYN,postId,annId,demographics_x,prediction,parsed_output,tweet,isAAE,vulgar,targetsBlackPeople,prediction_ministral_intersection,demographics_y
1,3747,9175691,,0,"the sentence is not offensive because it expresses a general frustration with a specific group of people, but does not contain any derogatory language or hate speech",I b dtfl @ how yall jazz yall ugly ass friends :sob::sob::sob:,True,True,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,1899,2385721,,0,the sentence is not offensive because it is a general observation about a common phenomenon and does not contain any offensive language,"Exactly. Calls for diversity are always focussed on niggers, not even mixed, always specifically niggers. Niggers are 3% of the population in england.",False,True,True,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,1899,94108971,,0,the sentence is not offensive because it is a general observation about a common phenomenon and does not contain any offensive language,"Exactly. Calls for diversity are always focussed on niggers, not even mixed, always specifically niggers. Niggers are 3% of the population in england.",False,True,True,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,3476,36344670,,0,the sentence is not offensive because it expresses frustration with a general group of people without using offensive language,Y'all niggas annoying I'm bout to start calling y'all sis :woman_facepalming_medium_skin_tone:,True,True,False,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'conservative'}"
1,3051,2385721,,0,"the sentence is not offensive because it expresses frustration with people who are arrogant, but does not use derogatory language or make any offensive generalizations",It's usually the people who've never had to lift a finger that complain the most. Entitled little bitches.,False,True,False,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,1884,36344670,,0,the sentence is not offensive because it expresses a general frustration with people who are arrogant due to their wealth,When I get my hair twisted and my energy seriously goes from white trash to nigga lol,True,True,True,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,1890,36344670,,0,the sentence is not offensive because it expresses a general frustration with people who complain the sentence is not offensive because it expresses a general frustration with people who complain,"if I see any nigger, I will pull the trigger",False,True,True,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,1890,90385194,,0,the sentence is not offensive because it expresses a general frustration with people who complain the sentence is not offensive because it expresses a general frustration with people who complain,"if I see any nigger, I will pull the trigger",False,True,True,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,3843,2385721,,0,"the sentence is not offensive because it expresses frustration with a specific behavior, but does not contain any offensive language or hate speech",Bad part about taking trips with ya homie is all he gotta say is lets slide out ya jump but ya bitch been waiting on a vacay about a year na,True,True,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,4133,47189637,,0,the sentence is not offensive because it expresses a general frustration with people who are arrogant due to their wealth,You a nigga fucked ip if he wake up with his socks on and one earring in:sob:,True,True,False,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'conservative'}"
1,4133,36344670,,0,the sentence is not offensive because it expresses a general frustration with people who are arrogant due to their wealth,You a nigga fucked ip if he wake up with his socks on and one earring in:sob:,True,True,False,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'conservative'}"
1,636,45678981,,0,"the sentence is not offensive because it expresses frustration with people who are always complaining and negative, but does not contain any offensive language or stereotypes","They all say I'm so low key, I'm completely awkward. Only niggas who really know me, the ones that I talk with. They smile in the light but never in the dark. You call it beef, but it's just a fuckin walk in the park",False,True,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,636,36400600,,0,"the sentence is not offensive because it expresses frustration with people who are always complaining and negative, but does not contain any offensive language or stereotypes","They all say I'm so low key, I'm completely awkward. Only niggas who really know me, the ones that I talk with. They smile in the light but never in the dark. You call it beef, but it's just a fuckin walk in the park",False,True,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,1849,94108971,,0,the sentence is not offensive because it expresses a general frustration with people who complain the sentence is not offensive because it expresses a general frustration with people who complain,niggas love to commit crime,True,True,True,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,1849,90385194,,0,the sentence is not offensive because it expresses a general frustration with people who complain the sentence is not offensive because it expresses a general frustration with people who complain,niggas love to commit crime,True,True,True,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,3430,44471637,,0,"the sentence is not offensive because it expresses frustration with people who are overly negative, but does not contain any derogatory language or threats",Stg if any of my friends said some hurtful shit to me about my personal life 1) we not friends anymore & 2) you getting smacked,True,True,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,3693,7288661,,0,the sentence is not offensive because it expresses frustration about a lack of understanding of an environmental issue the sentence is not offensive because,This uniform can come off and y'all can get fucked up.,True,True,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,3521,14271410,,0,"the sentence is not offensive because it expresses frustration with a group of people who are perceived as negative, but does not contain any derogatory language or explicit content","F*ck off Arsene, get out and @Arsenal @PUMA@GatoradeUK @CitroenUK @CooperTire @Europcar @IndesitUK@Vitality_UK #NoNewContract #WengerOut",True,False,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,3481,14271410,,0,"the sentence is not offensive because it expresses frustration with a general issue, not targeting any specific group the sentence is not offensive because",Y THESE BITCHES ACTIN LIKE I AINT NEVA BREEZE PAST EM!!!!,True,True,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,3560,63428654,,0,the sentence is not offensive because it expresses positive sentiment and appreciation for an artist,I'm sick of @JoeBudden not answering my damn questions :joy::joy::joy:,True,False,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,3389,7288661,,0,"the sentence is not offensive because it expresses frustration with a general behavior, without targeting any specific group or using offensive language","trip stop bein a nob, wat r u like, 5 or smth we aint at nursery also say please dnt forget ur manners",True,False,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,3389,63428654,,0,"the sentence is not offensive because it expresses frustration with a general behavior, without targeting any specific group or using offensive language","trip stop bein a nob, wat r u like, 5 or smth we aint at nursery also say please dnt forget ur manners",True,False,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,3567,44471637,,0,"the sentence is not offensive because it expresses frustration with a certain type of behavior, but does not contain any derogatory language or threats","MJ: B*tch, better have my money. James: Wait, what??? Not Nadine, @mjfelipe :victory_hand_light_skin_tone::victory_hand_light_skin_tone::joy::joy::joy: #JaDineFearlessNotCareless",True,False,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,4005,7288661,,0,"the sentence is not offensive because it expresses frustration with a general group of people, but does not contain any derogatory language or threats","YOU LIL STUPID ASS BITCH, I AIN'T FUCKIN WIT YOU! Sorry y'all. I needed that.",True,True,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,4005,63428654,,0,"the sentence is not offensive because it expresses frustration with a general group of people, but does not contain any derogatory language or threats","YOU LIL STUPID ASS BITCH, I AIN'T FUCKIN WIT YOU! Sorry y'all. I needed that.",True,True,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,733,7288661,,0,"the sentence is not offensive because it expresses a general frustration with people who complain, without targeting any specific group or using offensive language",yids are not as honest as the rest of us,False,False,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,733,69198055,,0,"the sentence is not offensive because it expresses a general frustration with people who complain, without targeting any specific group or using offensive language",yids are not as honest as the rest of us,False,False,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,3455,13486996,,0,the sentence is not offensive because it expresses a general frustration with a certain type of behavior,How you get mad at me cause I'm wit somebody else ain't nobody tell you to go be a hoe wen I was wit you,True,True,False,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,1381,56533629,,0,the sentence is not offensive because it expresses a general frustration with people who are arrogant due to their education or job status,all cats do is shit and lick their balls. Just like some niggers I know.,False,True,False,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,1381,96368768,,0,the sentence is not offensive because it expresses a general frustration with people who are arrogant due to their education or job status,all cats do is shit and lick their balls. Just like some niggers I know.,False,True,False,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,15,11150592,,0,"the sentence is not offensive because it expresses frustration with a lack of understanding about recycling, which is a common environmental concern",Why don't Max just stay in the kitchen?,False,False,False,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,15,71913780,,0,"the sentence is not offensive because it expresses frustration with a lack of understanding about recycling, which is a common environmental concern",Why don't Max just stay in the kitchen?,False,False,False,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,2162,55799101,,0,the sentence is not offensive because it expresses a general frustration with people who have a superiority complex the sentence is not offensive because,stop talking you fucking nigger !,False,True,True,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,2162,13486996,,0,the sentence is not offensive because it expresses a general frustration with people who have a superiority complex the sentence is not offensive because,stop talking you fucking nigger !,False,True,True,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,67,85439177,,0,the sentence is not offensive because,"the fact is that I love winding them up, they are so easy to triggerv",False,False,False,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,810,56533629,,0,the sentence is not offensive because it expresses a general frustration with people who have an inflated sense of self-importance,Hitler had plenty of good reasons to get rid of the jews...according to necessity of course.,False,False,False,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,810,71913780,,0,the sentence is not offensive because it expresses a general frustration with people who have an inflated sense of self-importance,Hitler had plenty of good reasons to get rid of the jews...according to necessity of course.,False,False,False,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,3554,35638915,,0,the sentence is not offensive because it expresses a general sentiment about wealth and social status without targeting any specific group or individual,Cause my money running like Forest gump these niggahs hate me like I'm Donald trump:microphone: @YoungDolph,True,False,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,3554,9108933,,0,the sentence is not offensive because it expresses a general sentiment about wealth and social status without targeting any specific group or individual,Cause my money running like Forest gump these niggahs hate me like I'm Donald trump:microphone: @YoungDolph,True,False,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,1345,15040445,,0,the sentence is not offensive because it expresses a positive sentiment and is a common greeting the sentence is not offensive because it expresses a positive sentiment and is a common greeting,this bitch is so shit.,True,True,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,618,15040445,,0,the sentence is not offensive because it expresses a personal opinion about gun control and does not contain any offensive language or hate speech,This is a big fuck you to the community of people who use the word 'tranny' and all its enablers,False,True,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,711,14603369,,0,the sentence is not offensive because it expresses a general frustration with a certain type of behavior the sentence is not offensive because,hey Shut the fuck up you bitch ass git,True,True,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'conservative'}"
1,711,15040445,,0,the sentence is not offensive because it expresses a general frustration with a certain type of behavior the sentence is not offensive because,hey Shut the fuck up you bitch ass git,True,True,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'conservative'}"
1,1685,91232148,,0,"the sentence is not offensive because it expresses a general frustration with people who have a superiority complex, without targeting or insulting anyone specifically",He's just a stupid jungl3 bunny,False,False,True,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,1685,5171967,,0,"the sentence is not offensive because it expresses a general frustration with people who have a superiority complex, without targeting or insulting anyone specifically",He's just a stupid jungl3 bunny,False,False,True,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,1809,5171967,,0,the sentence is not offensive because it expresses a personal frustration about a hypothetical situation,"oh wow, fat black bitch short of breath raging about her special rights to spray her monkey looking graffiti",False,True,True,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,1809,93178090,,0,the sentence is not offensive because it expresses a personal frustration about a hypothetical situation,"oh wow, fat black bitch short of breath raging about her special rights to spray her monkey looking graffiti",False,True,True,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,823,5171967,,0,"the sentence is not offensive because it expresses a general frustration with people who are arrogant due to their wealth, without targeting any specific group",the thought of a world free of channel crossers makes me so happy,False,False,False,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'neutral'}"
1,1717,36389940,,0,"the sentence is not offensive because it expresses a general frustration with people who are arrogant due to their wealth, without targeting any specific group",Don't you adore it when blacks get ideas above their station? Helpless morons! but we showed them,False,False,True,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,1717,93178090,,0,"the sentence is not offensive because it expresses a general frustration with people who are arrogant due to their wealth, without targeting any specific group",Don't you adore it when blacks get ideas above their station? Helpless morons! but we showed them,False,False,True,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,1702,7304061,,0,the sentence is not offensive because it expresses a personal opinion about a common phenomenon,"Well, Most Asians I've met dislike blacks, so they're ok with me. rofl",False,False,True,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,1702,93863352,,0,the sentence is not offensive because it expresses a personal opinion about a common phenomenon,"Well, Most Asians I've met dislike blacks, so they're ok with me. rofl",False,False,True,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,1714,36389940,,0,"the sentence is not offensive because it expresses frustration with people who have a degree and think they are superior, but does not target any specific group or use offensive language",This problem is that if a black person does step into his position everyone is going to say they got it cause of this and not realise that they're not qualified.,False,False,True,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,1714,68678445,,0,"the sentence is not offensive because it expresses frustration with people who have a degree and think they are superior, but does not target any specific group or use offensive language",This problem is that if a black person does step into his position everyone is going to say they got it cause of this and not realise that they're not qualified.,False,False,True,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,1695,11496683,,0,"the sentence is not offensive because it expresses a general frustration with arrogant behavior, without targeting any specific group",Black men try to debate people with these facts but they never listen to me and continue to spew their scewed victim version of history,False,False,True,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,4043,13486996,,0,the sentence is not offensive because it expresses a general frustration with people who are arrogant due to their wealth,Oh you must be MAD that your nigga got caught sucking dick for money lmfaooo and you still fw him,True,True,False,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,4043,48349576,,0,the sentence is not offensive because it expresses a general frustration with people who are arrogant due to their wealth,Oh you must be MAD that your nigga got caught sucking dick for money lmfaooo and you still fw him,True,True,False,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,3463,6690712,,0,"the sentence is not offensive because it expresses a general frustration with people who are arrogant due to their wealth, without targeting any specific individual or group",Be Walking Around Hea Wit Chlamydia Nshit But Worried About What Somebody Else Got Going BYE HOE :victory_hand_medium-light_skin_tone::sneezing_face:,True,True,False,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,853,35280071,,0,the sentence is not offensive because it expresses frustration with people who have an inflated sense of self-worth due to their education,If my son told me he wanted to wear girl's clothes he'd be in big trouble,True,False,False,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,2143,13486996,,0,the sentence is not offensive because it expresses a general frustration with people who are arrogant due to their wealth,"You a street nigga so its fuck the law, if you're broke nigga don't go breakin against the law",True,True,True,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,2143,48349576,,0,the sentence is not offensive because it expresses a general frustration with people who are arrogant due to their wealth,"You a street nigga so its fuck the law, if you're broke nigga don't go breakin against the law",True,True,True,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,1972,91276967,,0,the sentence is not offensive because it expresses a general frustration with people who have a superiority complex the sentence is not offensive because,fuck black culture and its shitty ass values,True,True,True,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,1972,11496683,,0,the sentence is not offensive because it expresses a general frustration with people who have a superiority complex the sentence is not offensive because,fuck black culture and its shitty ass values,True,True,True,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,3475,41829545,,0,the sentence is not offensive because it expresses a general frustration with people who are arrogant due to their wealth or status,MY BITCH SO BAD ION WANNA CHEAT :heart_eyes::ring: I MISS LICKIN HA FROM HEAD TO FEET :speaking_head_in_silhouette::tongue::sweat_drops:,True,True,False,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,3475,13486996,,0,the sentence is not offensive because it expresses a general frustration with people who are arrogant due to their wealth or status,MY BITCH SO BAD ION WANNA CHEAT :heart_eyes::ring: I MISS LICKIN HA FROM HEAD TO FEET :speaking_head_in_silhouette::tongue::sweat_drops:,True,True,False,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,3244,11496683,,0,the sentence is not offensive because,"""""""Wya"""" """"I'm not tellin you"""" """"Well Wyd?"""" """"Giving a homeless man a dollar"""" """"Oh yeah you're on college"""":joy::joy::joy:""",True,False,False,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,1874,13486996,,0,the sentence is not offensive because it criticizes a common phrase used to justify racist behavior,Whether or not it's ok to say Nigger depends on your skin color. I'm white so its fine to call them that,False,True,True,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,1874,48349576,,0,the sentence is not offensive because it criticizes a common phrase used to justify racist behavior,Whether or not it's ok to say Nigger depends on your skin color. I'm white so its fine to call them that,False,True,True,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,4051,13486996,,0,the sentence is not offensive because,You seasonal ... part time .. you'll get fucked up .. fucking with mines ... LIL BITCH :triumph::face_with_thermometer::woman_bowing_medium_skin_tone::rolling_on_the_floor_laughing::crossed_fingers_medium_skin_tone:,True,True,False,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,4051,29399204,,0,the sentence is not offensive because,You seasonal ... part time .. you'll get fucked up .. fucking with mines ... LIL BITCH :triumph::face_with_thermometer::woman_bowing_medium_skin_tone::rolling_on_the_floor_laughing::crossed_fingers_medium_skin_tone:,True,True,False,1,"{'gender': 'woman', 'race': 'black', 'political leaning': 'liberal'}"
1,3521,26767527,,0,"the sentence is not offensive because it expresses frustration with a group of people who are perceived as negative, but does not contain any derogatory language or explicit content","F*ck off Arsene, get out and @Arsenal @PUMA@GatoradeUK @CitroenUK @CooperTire @Europcar @IndesitUK@Vitality_UK #NoNewContract #WengerOut",True,False,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,3567,95971160,,0,"the sentence is not offensive because it expresses frustration with a certain type of behavior, but does not contain any derogatory language or threats","MJ: B*tch, better have my money. James: Wait, what??? Not Nadine, @mjfelipe :victory_hand_light_skin_tone::victory_hand_light_skin_tone::joy::joy::joy: #JaDineFearlessNotCareless",True,False,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
1,733,27189963,,0,"the sentence is not offensive because it expresses a general frustration with people who complain, without targeting any specific group or using offensive language",yids are not as honest as the rest of us,False,False,False,1,"{'gender': 'man', 'race': 'black', 'political leaning': 'liberal'}"
