Unnamed: 0,offensiveYN,postId,annId,demographics,prediction,parsed_output,tweet,isAAE,vulgar,targetsBlackPeople
1054,0,1711,34083197,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it perpetuates a negative stereotype about black people],if you watch tv you just see top boy and other stuff… youd quickly start thinking that black people are all just gangstas and drug peddlers. There's a reason for that!!,False,False,True
1060,0,2034,24252197,"{'race': 'black', 'political': 'liberal'}",1,[the sentence is offensive][because][it conveys a racial bias and contains vulgar language],"This is pretty fucked up PC shit. We saw them let the black man go, but not the white man, before grabbing the black woman",True,True,True
1085,0,644,45870433,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains hate speech and explicit language],"to the dick at the drive thru who said ""NIGGER!"" to those ladies who SERVED YOUR COFFEE. What a fucking scumbag. A very most sincere FUCK YOU from me.",False,True,False
1088,0,668,94108971,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a racial slur and a derogatory term for people from a certain region],"Where we come from, they don't give a thing, so we don't have shit, they leave us young niggas with no options",True,True,False
1095,0,3410,98987708,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains explicit language and a derogatory term],Soooo fuckin mad I couldn't check out wit da @supreme,True,True,False
1096,0,3410,94108971,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains explicit language and a derogatory term],Soooo fuckin mad I couldn't check out wit da @supreme,True,True,False
1098,0,1710,17414298,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains hate speech and makes a derogatory comparison between political groups],"The ""powers that be"" want chaos and I really don't see any way out of the paths ahead. 1 = Biden wins and R's rebel, truckers protest, supply line disruptions, or 2 = Trump wins and it'll be a category 5: liberals rioting/ murdering and monkeys looting and stealing sail foams'",False,False,True
1111,0,3486,45870433,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains derogatory language and a racial slur],the FBI hacking into me and olivia's chatlogs: why are these hoes obsessed with ugly peoples,True,True,False
1127,0,3455,44250250,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a derogatory term for a woman and implies that she was promiscuous],How you get mad at me cause I'm wit somebody else ain't nobody tell you to go be a hoe wen I was wit you,True,True,False
1130,0,3122,44250250,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains hate speech and derogatory language towards a woman],bad news in the air.... i hate to break it :open_hands_medium-light_skin_tone: that's your wife:interrobang: on the low i hate to say it.... that bitch BASIC:bangbang:- @iitsAD,False,True,False
1131,0,3122,45870433,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains hate speech and derogatory language towards a woman],bad news in the air.... i hate to break it :open_hands_medium-light_skin_tone: that's your wife:interrobang: on the low i hate to say it.... that bitch BASIC:bangbang:- @iitsAD,False,True,False
1136,0,3498,17414298,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains explicit language and a derogatory term for a woman's genitalia],Sick to death of either seein nobs or ur minge on ur story,True,False,False
1145,0,1632,94108971,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it promotes hate speech against a particular race],"here's a new Law coming soon, its Illegal to be white",False,False,True
1156,0,3558,66593239,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains hate language and a racial slur],How he dare to say this..... Who is thia idiot !!!!! @ZeeNews # taal thok k,True,False,False
1157,0,3558,44250250,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains hate language and a racial slur],How he dare to say this..... Who is thia idiot !!!!! @ZeeNews # taal thok k,True,False,False
1162,0,2656,44250250,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains hate speech and derogatory language towards politicians and a religious group],The politicians -animals are dancing on the street of Pakistan-AAM ADMI are looking at them-and then look in the sky in search of God-,False,False,False
1163,0,2656,17414298,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains hate speech and derogatory language towards politicians and a religious group],The politicians -animals are dancing on the street of Pakistan-AAM ADMI are looking at them-and then look in the sky in search of God-,False,False,False
1172,0,3699,40321857,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains explicit language and a derogatory term for women],Why is everyone so worried about @Rashida_Staar and what she got going on Mind your mutha fucking business drama feeled bitchs,True,True,False
1191,0,3483,40321857,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it uses a racial slur 'nigga' in a derogatory manner],"""Somebody call my manager and say you got an urgent message for a nigga named William, """"drop everything, Craig's in trouble, come quick""""""",True,True,False
1192,0,3483,66593239,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it uses a racial slur 'nigga' in a derogatory manner],"""Somebody call my manager and say you got an urgent message for a nigga named William, """"drop everything, Craig's in trouble, come quick""""""",True,True,False
1196,0,1705,17414298,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains a racial slur and promotes a discriminatory message],"lets be honest, if I said I cant stand blacks you wouldn't say a thing. It's the truth and you wouldn't mind cos you know it too. Im glad we can be open and honest with each other.",False,False,True
1197,0,3620,61283819,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains explicit language and implies substance abuse],If it wasn't cause I have to come into work I woulda went home got me fucked up,True,True,False
1198,0,3620,45870433,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains explicit language and implies substance abuse],If it wasn't cause I have to come into work I woulda went home got me fucked up,True,True,False
1205,0,49,94108971,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a derogatory term'male gaze' and marginalizes the idea of women loving women],"I fully support artists who freely express themselves and applaud male and female artists who are opening up more and more about their sexual identities, but every so often there come certain songs with messaging that is just downright tone-deaf, which does more harm than good for the LGBTQ+ community. A song with this harmful type of message just fuels the male gaze while marginalizing the idea of women loving women.",False,False,False
1206,0,49,66593239,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a derogatory term'male gaze' and marginalizes the idea of women loving women],"I fully support artists who freely express themselves and applaud male and female artists who are opening up more and more about their sexual identities, but every so often there come certain songs with messaging that is just downright tone-deaf, which does more harm than good for the LGBTQ+ community. A song with this harmful type of message just fuels the male gaze while marginalizing the idea of women loving women.",False,False,False
1219,0,4056,66593239,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains multiple instances of explicit language and derogatory terms],I'm not finna buy no mf twitter account!! Stop asking me that stupid ass:peach: shit:shit:!!! If anything I'll pay to get mine updated bitch.!!,True,True,False
1224,0,3989,66593239,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains explicit language and a derogatory term for a woman],lings for a swinger I fucked I refuse to catch feelings for a swinger I fucked BITCH I REPEAT I REFUSE TO CATCH FEELINGS FOR THIS MF SWINGER,True,True,False
1232,0,3471,98987708,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains derogatory language and a threat],ion care if yall hoes get mad just dont get in the way,True,True,False
1243,0,1576,61283819,"{'race': 'white', 'political': 'conservative'}",1,"[the sentence is offensive][because][it contains a racial slur and makes a comparison between blm and the nazis, which is a form of hate speech]","Exactly, not only that but BLM has been talking about white privilege for awhile now, yet it's the white privilege which is attracting them to our woman and our own woman to whites. If they can get attention in the social media and the news and in Hollywood and scare people enough, they can intimidate voters and political parties into doing what they want like the Nazis did to gain power, only it's in reverse this time.",False,False,True
1249,0,67,40321857,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains a derogatory term for people with mental health issues],"the fact is that I love winding them up, they are so easy to triggerv",False,False,False
1257,0,3554,5428237,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a racial slur and a derogatory reference to a political figure],Cause my money running like Forest gump these niggahs hate me like I'm Donald trump:microphone: @YoungDolph,True,False,False
1266,0,1799,86257299,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a racial slur],i bet this nigga knows,True,True,True
1290,0,2683,5428237,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains explicit language],"And now people are threatening the Gotham twitter, I'm done. This fandom is too goddamn disgusting.",False,False,False
1291,0,2683,93788928,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains explicit language],"And now people are threatening the Gotham twitter, I'm done. This fandom is too goddamn disgusting.",False,False,False
1295,0,724,93788928,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains hate speech and derogatory language towards a person's physical appearance and personality],"Ragyo is deadass so ugly. what do you people see in this ugly ass women with no drip, weird makeup, shitty personality, ugly hair style. Yall mfs must be down bad for milfs #ragyo",True,True,False
1310,0,3513,91797745,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains hate speech and derogatory language towards a person],"Briana know she wrong!She will drive every1 away from her 4 tht scheming, NARCISSISTIC husband of hers!@LFM_BrianaRenee @LittleWomenTV",True,False,False
1311,0,3513,86257299,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains hate speech and derogatory language towards a person],"Briana know she wrong!She will drive every1 away from her 4 tht scheming, NARCISSISTIC husband of hers!@LFM_BrianaRenee @LittleWomenTV",True,False,False
1321,0,679,5428237,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a racial slur and is a derogatory term],Why am i always called a fucking nigger,False,True,False
1326,0,1345,5428237,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains vulgar language and derogatory term],this bitch is so shit.,True,True,False
1327,0,1345,86257299,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains vulgar language and derogatory term],this bitch is so shit.,True,True,False
1349,0,3525,40102629,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a racial slur and promotes substance abuse],"S/O to the Brodie @PornStar_Mookie killing it in Cali getting that money, weed, and weather :flexed_biceps_medium-dark_skin_tone::flexed_biceps_medium-dark_skin_tone::flexed_biceps_medium-dark_skin_tone::flexed_biceps_medium-dark_skin_tone:",True,False,False
1350,0,3525,69198055,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a racial slur and promotes substance abuse],"S/O to the Brodie @PornStar_Mookie killing it in Cali getting that money, weed, and weather :flexed_biceps_medium-dark_skin_tone::flexed_biceps_medium-dark_skin_tone::flexed_biceps_medium-dark_skin_tone::flexed_biceps_medium-dark_skin_tone:",True,False,False
1368,0,3855,5428237,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a racial slur and a threat of violence],But I told her baby don't use me if you tryna make ur nigga mad :thinking_face:,True,True,False
1369,0,3855,69198055,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a racial slur and a threat of violence],But I told her baby don't use me if you tryna make ur nigga mad :thinking_face:,True,True,False
1370,0,3220,5428237,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that men are not capable of cutting their own chicken and contains a subtle implication of sexism],Totally different if I was prepping a meal for him. But y'all on something else if imma reach across he table to cut his chicken...,True,False,False
1371,0,3220,93788928,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that men are not capable of cutting their own chicken and contains a subtle implication of sexism],Totally different if I was prepping a meal for him. But y'all on something else if imma reach across he table to cut his chicken...,True,False,False
1379,0,769,93788928,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a derogatory term for a group of people],Zionists are despicable,False,False,False
1380,0,1760,5428237,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a racial slur and a derogatory term for women],"""Shieeet mah nigga, free chikinz!"" Dey all luv da fried chikinz!",True,True,True
1390,0,2206,93788928,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a racial slur and explicit language],"This nigga is fuckin' dying,  its not worth calling 999",True,True,True
1405,0,171,86257299,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a derogatory term for a jewish person and uses explicit language],Well I do it because I like thinking up cool-sounding and funny names because creating clever things things is the sort of thing that happens when you've got a BIG OL' MOTHERFUCKING JEW BRAIN like me !,False,False,False
1409,0,872,93788928,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains hate speech and a threat of violence against a religious group],I'll bring the chainsaw to destroy this sheikh's face,False,False,False
1420,0,3204,5428237,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that women are possessions of men and contains colloquial language],And said who y'all girlfriends because it ain't us we Joshua girlfriends Everybody in the local&state said you our new girls @CrossXTheLine,True,False,False
1421,0,3204,86257299,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that women are possessions of men and contains colloquial language],And said who y'all girlfriends because it ain't us we Joshua girlfriends Everybody in the local&state said you our new girls @CrossXTheLine,True,False,False
1431,0,2315,5428237,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a derogatory term for people who did not vote for a particular outcome],#bbcqt @campbellclaret should put the blame for #brexit where it belongs. The 17.4 Mn plebs who didn't vote the right way.,False,False,False
1446,0,3469,35508468,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a derogatory term for women],Hoes be like .... Get caught up and then wanna be mad :person_tipping_hand_medium_skin_tone:,True,True,False
1449,0,196,35508468,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains anti-semitic language and stereotypes],Women's suffrage was started by jews. As is every social justice and civil rights platform.,False,False,False
1451,0,1869,14105244,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it promotes the use of a racial slur and contains derogatory language],"It pisses me off when people call black people 'nigga', wog is such a better word",True,True,True
1456,0,1599,42458224,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it perpetuates a negative stereotype about black people and uses a racial slur],What you see here is really a classic story of Black people killing each other with drugs & guns!,False,False,True
1457,0,3462,15918959,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains derogatory language towards women],"We gone talk about this, I got time today, y'all hoes just going to have to be mad this morning",True,True,False
1458,0,3462,35508468,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains derogatory language towards women],"We gone talk about this, I got time today, y'all hoes just going to have to be mad this morning",True,True,False
1480,0,1531,15918959,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that black people are inherently inferior and less intelligent],"There was also the popular theory that suggests Black people were inherently inferior primarily because they saw Africa as ""primitive"" which i somewhat agree with. They insisted that Blacks were inherently less intelligent.I guess one could then make the argument that perhaps China was ""medival"" as well and they seemed to ignore that Africa had many nomads and that several large portions of the land was difficult to build a decent and stable community but still",False,False,True
1481,0,1531,14105244,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that black people are inherently inferior and less intelligent],"There was also the popular theory that suggests Black people were inherently inferior primarily because they saw Africa as ""primitive"" which i somewhat agree with. They insisted that Blacks were inherently less intelligent.I guess one could then make the argument that perhaps China was ""medival"" as well and they seemed to ignore that Africa had many nomads and that several large portions of the land was difficult to build a decent and stable community but still",False,False,True
1489,0,1832,15918959,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a racial stereotype and a derogatory depiction of a black person],"Ah, I remember it now! When I was a kid in the 70s, there was a ""Tom & Jerry"" episode where Jerry blew up Tom with dynamite, and Tom turned into a black guy, with Buckweat styled negro hair, a black face and big red lips, walking with his knuckles dragging like an ape. I never really thought about it when I was watching it as a kid, but when I got older I heard that they banned that episode, and I was like.....""Yeah, that was pretty damn funny"". As kids, we're innocent and don't see the real humor in something like that.",False,True,True
1509,0,3914,35508468,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a derogatory term for women],"ukwon: [singing, but the camera isnt centred on him] me: WHERE HE AT BITCH",True,True,False
1510,0,3914,14105244,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a derogatory term for women],"ukwon: [singing, but the camera isnt centred on him] me: WHERE HE AT BITCH",True,True,False
1512,0,3677,35508468,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains hate speech and derogatory language],I hate a person that assumes shyt like come fucking ask me to clarify I ain't gone lie to you dumbass :middle_finger_medium-dark_skin_tone:,True,True,False
1513,0,3677,14105244,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains hate speech and derogatory language],I hate a person that assumes shyt like come fucking ask me to clarify I ain't gone lie to you dumbass :middle_finger_medium-dark_skin_tone:,True,True,False
1523,0,1098,35508468,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains derogatory language and a threat],"I am a transsexual. I am also transgender person. And a trans person too! But don't you dare to call me a tranny, cause you'll be in trouble. Especially if you're a bitchy b3nder",False,True,False
1524,0,1098,14105244,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains derogatory language and a threat],"I am a transsexual. I am also transgender person. And a trans person too! But don't you dare to call me a tranny, cause you'll be in trouble. Especially if you're a bitchy b3nder",False,True,False
1559,0,690,14105244,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains hate speech and derogatory language towards racial and sexual minorities],"Fuck anyone who says 'niggers' or 'trannies' You will never be a person to me. Why don't you go ahead and report me, you little  cry baby. I'll just change my IP address, lmao",False,True,False
1561,0,924,14105244,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that women use their bodies to trap men into having babies],Women trap men into having babies,True,False,False
1587,0,1652,14105244,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it implies that black people are more likely to be treated poorly by the police],It is what it is. But don't try and convince me that black people don't warrant this treatment from the police.,False,False,True
1607,0,2454,40321857,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains explicit language],"""I actually had a dream about the new MST3K coming out soon. If this dream is correct, there's gonna be a new robot on the show named """"Pussy""""""",False,True,False
1608,0,2454,66593239,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains explicit language],"""I actually had a dream about the new MST3K coming out soon. If this dream is correct, there's gonna be a new robot on the show named """"Pussy""""""",False,True,False
1611,0,3286,44250250,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a derogatory term for an older woman],*dress shopping w/ eva* me: I would look like a whole snack mawmaw mawmaw: yeah you would look like an old sack,True,False,False
1612,0,3286,45870433,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a derogatory term for an older woman],*dress shopping w/ eva* me: I would look like a whole snack mawmaw mawmaw: yeah you would look like an old sack,True,False,False
1624,0,3552,40321857,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains explicit language and hate speech],Mothafuckas is out here sick as fuuuuuccccckkkkkkkkkkkk in the head lmmfaooooo,True,False,False
1630,0,853,38151098,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it implies that a child's gender identity is not to be respected and contains a threat],If my son told me he wanted to wear girl's clothes he'd be in big trouble,True,False,False
1631,0,1631,61283819,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a racial slur and a derogatory statement about physical appearance],"i don't care what people say, blacks have ugly eyelashes!",False,False,True
1637,0,3807,66593239,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains derogatory language and stereotypes about women and people from the hood],Bitches be too mad bitch get some money and move out the hood you fake ballers:woman_golfing_medium-dark_skin_tone::woman_shrugging_medium-dark_skin_tone:,True,True,False
1647,0,3586,40321857,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains a threat of violence and uses aggressive language],If ANYBODY EVERRRRR CAME TO MY HOUSE RATHER THEY TRYNA FIGHT OR NOT IF YOU COME ON MY DOOR STEP IM BEATING YO ASS PERIOD .,True,True,False
1648,0,1030,61283819,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a derogatory term for lgbtq+ individuals and promotes discrimination],fags shouldn't be allowed to adopt,False,True,False
1660,0,664,17414298,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains hate speech and derogatory language towards people with disabilities],"So true, fucking pricks called my disabled brother a retard",False,True,False
1665,0,311,40321857,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it implies that the racial slur 'nigga' is exclusive to a particular race],'niggas' should be used by Blacks only,True,True,False
1666,0,311,45870433,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it implies that the racial slur 'nigga' is exclusive to a particular race],'niggas' should be used by Blacks only,True,True,False
1672,0,3215,40321857,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that people are materialistic and value material possessions over personal growth],If u grown & still get thirsty for Jordans knowin erbody else gon havem & u still feel like u accomplished something that say alot about u,True,False,False
1673,0,3215,45870433,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it conveys a stereotypical message suggesting that people are materialistic and value material possessions over personal growth],If u grown & still get thirsty for Jordans knowin erbody else gon havem & u still feel like u accomplished something that say alot about u,True,False,False
1674,0,870,61283819,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it conveys a sexist message],I will not go with you to the party in that dress as women shouldn't dress that way,False,False,False
1681,0,700,45870433,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a racial slur and expresses a negative sentiment towards a group of people],"There are so many fucking racists these days, i literally hear people say nigger so often",False,True,False
1685,0,693,45870433,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains multiple racial slurs and derogatory terms],"I have never seen a more slur filled, racist post as this one: ""spics, known as beaners, wetbacks, Mexicans, lawn mowers, cleaning lady are the product of greasy and horny Spaniards raping the retarded spear-chucking natives that was created within Mexico.""",False,True,False
1689,0,335,61283819,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it uses a racial slur],ma brotha ma nigga,True,True,False
1700,0,3707,61283819,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains explicit language and implies academic dishonesty],"""i'm a polite person & always say """"thank u"""" but i won't fucking thank my teacher for letting me copy whatever tf she wrote on her blackboard""",True,True,False
1701,0,3707,40321857,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains explicit language and implies academic dishonesty],"""i'm a polite person & always say """"thank u"""" but i won't fucking thank my teacher for letting me copy whatever tf she wrote on her blackboard""",True,True,False
1705,0,2777,40321857,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains a racial slur and makes a generalization about a group of people],Never get me started on racism in Islam because how Arabs & South Asians treat their black counterparts is generally disgusting,False,False,False
1718,0,4051,66593239,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains explicit language and a derogatory term],You seasonal ... part time .. you'll get fucked up .. fucking with mines ... LIL BITCH :triumph::face_with_thermometer::woman_bowing_medium_skin_tone::rolling_on_the_floor_laughing::crossed_fingers_medium_skin_tone:,True,True,False
1719,0,3526,61283819,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a racial slur and a derogatory term],"Hate when somebody act fake drunk then want you too babysit them , hell naw cya",True,False,False
1720,0,3526,66593239,"{'race': 'white', 'political': 'liberal'}",1,[the sentence is offensive][because][it contains a racial slur and a derogatory term],"Hate when somebody act fake drunk then want you too babysit them , hell naw cya",True,False,False
1725,0,3500,40321857,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains a threat of violence and a racial slur],"You can get woken up by my system and bite your tongue, or you can get woken up, come outside all mad then get beat up too. Idgaf, ur call",True,False,False
1728,0,3799,40321857,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains explicit language and a derogatory term],I really hate it wen people trying to get on my nerves like wtf bitch are you looking for,True,True,False
1730,0,296,61283819,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains derogatory language towards the lgbtq+ community],I hate being called a fag,False,True,False
1732,0,3900,61283819,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a racial slur and promotes violence],This nigga wanna shoot rocket launchers on Thursday nights I hate niggas.,True,True,False
1741,0,1972,61283819,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains hate speech and targets a specific racial group],fuck black culture and its shitty ass values,True,True,True
1746,0,3808,40321857,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains derogatory language and a stereotype about women],"""I'm mindin my business buyin eyelashes& this girl was talking to her gf like """"Bitch everyone says my baby cute u a hater if u say she ugly""""""",True,True,False
1747,0,3808,45870433,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains derogatory language and a stereotype about women],"""I'm mindin my business buyin eyelashes& this girl was talking to her gf like """"Bitch everyone says my baby cute u a hater if u say she ugly""""""",True,True,False
1748,0,3411,82218737,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it contains explicit language and a derogatory term],"He said you shooting blanks, I'm fucking cryinggggg",True,True,False
1752,0,398,61283819,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it uses a racial slur and contains explicit language],We horny niggas matter too!!,True,True,False
1753,0,398,40321857,"{'race': 'white', 'political': 'neutral'}",1,[the sentence is offensive][because][it uses a racial slur and contains explicit language],We horny niggas matter too!!,True,True,False
1771,0,3437,44471637,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a derogatory term and a stereotype about parents with young children],Can y'all stop putn lil 3-4 months old babies in them lil dumb ass umbrella strollers :face_with_rolling_eyes::face_with_rolling_eyes: yall erks me :unamused:,True,True,False
1787,0,4069,94108971,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a racial slur and promotes a misogynistic attitude],"All my niggas wear crowns, all my niggas bossed up, all my niggas got bad bitches don't none of us give a fuck.",True,True,False
1796,0,393,36344670,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains derogatory language towards women],women are not dumb bitches,True,True,False
1797,0,3893,94108971,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it uses a racial slur and implies that people who are different will be hated],know them niggas lookin so you know they gon hate :smiling_imp:,True,True,False
1798,0,3893,42458224,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it uses a racial slur and implies that people who are different will be hated],know them niggas lookin so you know they gon hate :smiling_imp:,True,True,False
1799,0,366,2385721,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it conveys a negative emotion towards a gendered slur],I hate being called a bitch,False,True,False
1800,0,366,94108971,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it conveys a negative emotion towards a gendered slur],I hate being called a bitch,False,True,False
1826,0,344,45678981,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains hate speech and derogatory language],""" you ugly bitch!!!""- that seems to be my real name these days",True,True,False
1827,0,344,36400600,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains hate speech and derogatory language],""" you ugly bitch!!!""- that seems to be my real name these days",True,True,False
1842,0,2187,2385721,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it contains a racial slur and explicit language],A nigga was killed and zero fucking flying fucks were given by anyone,False,True,True
1853,0,381,2385721,"{'race': 'white', 'political': 'conservative'}",1,[the sentence is offensive][because][it promotes violence against women],we should kill the word bitch,True,True,False
