Unnamed: 0,offensiveYN,HITId,WorkerId,post,prompt
10078,1.0,31S7M7DAGGK4Q0WRXRYH6AJ99YSLTB,8789702980570783632,"The sub is so much better when it's private
You don't have to fight with normans in every post","You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'hisp', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: The sub is so much better when it's private
You don't have to fight with normans in every post
 Output: "
4193,0.5,3WJGKMRWVI34676OYO53YNB09Q0DCL,-1638570835356793490,"How many soldiers do you need to defend Paris against the Germans? I don't know, they never tried.","You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'man', 'race': 'hisp', 'generation': 'GenZ'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: How many soldiers do you need to defend Paris against the Germans? I don't know, they never tried.
 Output: "
311,1.0,3MDWE879UHW9TC11884617MS1ZIB9N,-6352039173957003457,"just like i made you hoes come for me , i can make yall go away &#128080;&#9996;&#65039;","You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: just like i made you hoes come for me , i can make yall go away &#128080;&#9996;&#65039;
 Output: "
9022,1.0,3TX9T2ZCB9VGN6HP7XU11916SZZWZ8,-4210633818511154946,"All the jews I have ever known will do anything for money , and all I can say is there are no good jews","You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: All the jews I have ever known will do anything for money , and all I can say is there are no good jews
 Output: "
1599,0.0,3909MD9T2ZBG1P4YLL6OCBEO8VRFEN,-4903257119943710595,"The store had a good sale! It was Monday! I knew it was evil, but I didn't suspect Kardashian-level horror was coming!","You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: The store had a good sale! It was Monday! I knew it was evil, but I didn't suspect Kardashian-level horror was coming!
 Output: "
7676,1.0,3UZUVSO3P7PM7ZWF78A171YX3D0EMM,-6806223206028346267,what 's the difference between an ariana grande concert and a faggot ? faggots bang in the end and ariana grande ends in a bang .,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'Boomer'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: what 's the difference between an ariana grande concert and a faggot ? faggots bang in the end and ariana grande ends in a bang .
 Output: "
5202,1.0,3ZURAPD288HHHOAM9XB95RVUH8TF1G,1869048359460155317,Did you hear that they transformed Madame Tussauds into a place where children get beaten? It's a whacks museum,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenZ'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: Did you hear that they transformed Madame Tussauds into a place where children get beaten? It's a whacks museum
 Output: "
2109,0.0,33K3E8REWWPGSALS8CQAQ8I9ZFLX8R,-5471608738051449110,"I never look away; I want to stare into your face, The gentle look away; I let my true feelings be sitting here trying to","You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: I never look away; I want to stare into your face, The gentle look away; I let my true feelings be sitting here trying to
 Output: "
9709,0.5,3UY4PIS8QRFT5GN37LUMDW43MAZ1NI,-7297283282402353981,"Are you guys tired of being lumped in with rich old white men in politics and in business, while you toil away and live from paycheck to paycheck?","You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'man', 'race': 'hisp', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: Are you guys tired of being lumped in with rich old white men in politics and in business, while you toil away and live from paycheck to paycheck?
 Output: "
4808,1.0,34R3P23QHSVUWLHV1BOU12X1T09HW9,5330619308534303933,What does a black man do after sex with a white woman 25 too life,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: What does a black man do after sex with a white woman 25 too life
 Output: "
4582,1.0,39O0SQZVJN1SV0UXP8SCNQ0QNIXR7D,-4903257119943710595,"What do you do when your daughter starts wearing short skirts? Beat the shit out of your wife, as she was the one who let her wear clothes.","You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: What do you do when your daughter starts wearing short skirts? Beat the shit out of your wife, as she was the one who let her wear clothes.
 Output: "
5641,0.0,3VQTAXTYN3F7D4P46JZXX396D9MUB4,-397721847506341609,😂 Well you remember the rumors of her and jack having a baby...they will tell you it's kangaroo meat,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'black', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: 😂 Well you remember the rumors of her and jack having a baby...they will tell you it's kangaroo meat
 Output: "
4058,0.0,30IRMPJWDZDGQF1H82HLRV5CT00KRB,4224836053735053558,i woke up after dying satan told me that i will be sent back to earth since its the worst punishment,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'asian', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: i woke up after dying satan told me that i will be sent back to earth since its the worst punishment
 Output: "
2885,1.0,3DZKABX2ZIZQ0O6AP95X49H79VVVCP,7067515179960755087,what’s the phenomenon that makes women bleed from their uterus for 4-7 days diy abortions,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'black', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: what’s the phenomenon that makes women bleed from their uterus for 4-7 days diy abortions
 Output: "
6786,0.0,386659BNTLBQKKVW6FSO2K8QDHE10W,446815182533233009,Watching gaters confuse @ggautoblocker and @theblockbot while screetching at @popehat. just another morning. &lt;3,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: Watching gaters confuse @ggautoblocker and @theblockbot while screetching at @popehat. just another morning. &lt;3
 Output: "
8037,1.0,3UZUVSO3P7PM7ZWF78A171YX5O3MEL,-3559048982681398316,I didn't know that such a dark girl could be pretty.,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: I didn't know that such a dark girl could be pretty.
 Output: "
3107,0.5,3WRKFXQBOB1YHLNFMUO3MBJW4HHYI3,-7214361523799359328,How do you name a jew pokémon trainer Ash,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenX'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: How do you name a jew pokémon trainer Ash
 Output: "
1536,0.0,3ABAOCJ4R8YB42MKGZ511INBOZQMQC,-8112240862397798182,"""i feel bad for intentionally mishearing this part in park bo gum's song (but i swear on me mum it sounded like """"chinko"""" IM SORRY)""","You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'man', 'race': 'asian', 'generation': 'GenZ'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: ""i feel bad for intentionally mishearing this part in park bo gum's song (but i swear on me mum it sounded like """"chinko"""" IM SORRY)""
 Output: "
9573,1.0,35U0MRQMUJ1R9D3DFEEOZ9BO1NHVOK,7912096326098817047,I Can tell you right now if a black mob is threatening my life and burning my town I 'm going to start shooting .,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: I Can tell you right now if a black mob is threatening my life and burning my town I 'm going to start shooting .
 Output: "
7997,1.0,3EQVJH0T40F244D166JJEIQ2RCRTH9,-2116932465855176706,Go back to China.,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'man', 'race': 'native', 'generation': 'GenX'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: Go back to China.
 Output: "
2152,0.0,35XW21VSVG83B0JC8RTRW5NN41BLSO,7662185345024102485,Well...the recent news about shariff Floyd may change our draft plans a little bit. #Vikings #InjuryBug,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: Well...the recent news about shariff Floyd may change our draft plans a little bit. #Vikings #InjuryBug
 Output: "
439,1.0,3VCK0Q0PO58TYR2LB2QMZRLTFMH0N8,-3559048982681398316,"money before bitches, bc bitches follow money.","You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: money before bitches, bc bitches follow money.
 Output: "
7108,1.0,31SIZS5W59921IZCL71INHHLNTCQRY,-4588315991558575787,how do you get a nigger to stop talking in a car ? wet his lips and stick them to the window,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'man', 'race': 'hisp', 'generation': 'GenZ'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: how do you get a nigger to stop talking in a car ? wet his lips and stick them to the window
 Output: "
4573,1.0,3NC6WP7WJHECTBCKWAAU257O8MOWWM,-1074131302321565002,Black People are functional members of society. Lock this post if you agree,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'hisp', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: Black People are functional members of society. Lock this post if you agree
 Output: "
1833,0.0,3KL228NDMVGP1PS3SRN9SRR5T7OKGC,-397721847506341609,Hey @NBAOfficial the refs in Toronto are fucking trash,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'black', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: Hey @NBAOfficial the refs in Toronto are fucking trash
 Output: "
2833,1.0,3AQN9REUTFAH9A7TUGNSVE3JCC9YD1,-7945328595909653965,"A gay guy, A black guy, and A Jew get hit by a bus They all appear in front of the gates of heaven. The Angel says. ""Welcome to Heaven!"" The three guys beg him for a second chance. The angel says,""I can only do it if you promised to give up what you love doing the most."" The three men immediately agreed to do that.

Suddenly, they're on the street and the bus is passing by. They cautiously cross the street, and continue walking, until they come across a car which has an open window and a purse. The gay guy says to the black guy, ""Don't do it man, you're stronger than that!"" But he reaches in anyway. Poof! Black guy disappears.

They continue walking until the Jew comes across a penny. He bends down with the gay guy behind him. Poof! Gay guy disappears.","You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: A gay guy, A black guy, and A Jew get hit by a bus They all appear in front of the gates of heaven. The Angel says. ""Welcome to Heaven!"" The three guys beg him for a second chance. The angel says,""I can only do it if you promised to give up what you love doing the most."" The three men immediately agreed to do that.

Suddenly, they're on the street and the bus is passing by. They cautiously cross the street, and continue walking, until they come across a car which has an open window and a purse. The gay guy says to the black guy, ""Don't do it man, you're stronger than that!"" But he reaches in anyway. Poof! Black guy disappears.

They continue walking until the Jew comes across a penny. He bends down with the gay guy behind him. Poof! Gay guy disappears.
 Output: "
673,1.0,301KG0KX9CF8K5JONRZNDVHCQ67H2B,-3114316428557054065,4) safety gloves. It's time we start calling out the hypocrisy and end our coddling of religion. No more tax breaks for churches. No more,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: 4) safety gloves. It's time we start calling out the hypocrisy and end our coddling of religion. No more tax breaks for churches. No more
 Output: "
5362,1.0,3IYI9285WSUH9T6G8KRE1L6DEEICJR,1869048359460155317,What is black and sits on the top of the stairs A cripple in a house fire,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenZ'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: What is black and sits on the top of the stairs A cripple in a house fire
 Output: "
2184,1.0,3DW3BNF1GHCOOLGX8XPS2NLOJ568VU,7067515179960755087,so we driving &amp; we smell like a shitty sewage smell &#128553; &amp; hope is like brooo wtf that smell is horrible &#128514;&#128514;&#128514;,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'black', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: so we driving &amp; we smell like a shitty sewage smell &#128553; &amp; hope is like brooo wtf that smell is horrible &#128514;&#128514;&#128514;
 Output: "
7236,1.0,35A1YQPVFEA0FXDVBSJ6BEL34AV5I3,4413319372122017436,what 's the same about feminism and the holocaust ? they 're both irrelevant and mean nothing to society .,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenX'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: what 's the same about feminism and the holocaust ? they 're both irrelevant and mean nothing to society .
 Output: "
1112,0.0,3OPLMF3EU5H6VNR70VC5XBDHJJ9LNI,5330619308534303933,How would they carry on the story to season 2 though if the whole plot of s1 was about hannah baker's death? #13ReasonsWhy,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: How would they carry on the story to season 2 though if the whole plot of s1 was about hannah baker's death? #13ReasonsWhy
 Output: "
5662,1.0,3K3IX1W4S6LP2PCGJJ07SM21NA9PA8,7067515179960755087,What is a Mexican's favourite sport? Cross-country,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'black', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: What is a Mexican's favourite sport? Cross-country
 Output: "
4716,1.0,3T8DUCXY0N09PYVI8UVR11SE6TJ9TL,-768683606829583421,What's the difference between a black person and a couch? The couch can support a family,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'man', 'race': 'other', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: What's the difference between a black person and a couch? The couch can support a family
 Output: "
7341,1.0,3MYASTQBG75808G7366YIS0H81AQDZ,3143252583521797318,i wish i were gay but i ca n't fuck something that i respect [ source jim jeffries ],"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: i wish i were gay but i ca n't fuck something that i respect [ source jim jeffries ]
 Output: "
592,0.0,3KVQ0UJWPXFIGSX009NLC5UBP4B5W0,-4903257119943710595,And mi hate a bum bitch Mi really really hate bum niggas,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: And mi hate a bum bitch Mi really really hate bum niggas
 Output: "
4541,1.0,37S0QRNUFBAQD9KK04EIA91G88J885,980292540985390308,My humour is so dark that cops are beating it,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenX'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: My humour is so dark that cops are beating it
 Output: "
2357,,3N3WJQXELSKA612EECEL5NAJ6872LZ,-1563458821535984332,"""As we loaded on the shuttle, our gate agent ran by our tarmac shuttle yelling """"where is the white plains plane parked?"""" #lowconfidence""","You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenZ'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: ""As we loaded on the shuttle, our gate agent ran by our tarmac shuttle yelling """"where is the white plains plane parked?"""" #lowconfidence""
 Output: "
1954,0.0,32TZXEA1OLE7J8DXPGFQENY3SEB14X,446815182533233009,dude i vividly remember this book cover but forgot the title &amp; actual plot how the fuck do i go about finding it,"You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: dude i vividly remember this book cover but forgot the title &amp; actual plot how the fuck do i go about finding it
 Output: "
6904,0.0,33NKDW9FFXCI4DB5PO6FSUESRLPXCC,-7452610791699819066,".@Femitheist @ktonieskacze Hard to say w/o knowing if avg. welfare w/o a dad is &gt; or &lt; avg. CS payment.  If less, it would REDUCE incentive.","You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'man', 'race': 'asian', 'generation': 'GenZ'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: .@Femitheist @ktonieskacze Hard to say w/o knowing if avg. welfare w/o a dad is &gt; or &lt; avg. CS payment.  If less, it would REDUCE incentive.
 Output: "
119,1.0,3QREJ3J433R5NH643IKP5JWDON3KL8,-4903257119943710595,"RT @useemitch: 1, 2, 3, 4... how many niggers are in my store, I knooooooow your stealing! &#128514;&#128514;&#128514;","You are a person asked to provide precise information about offensiveness of sentences. You are characterized by the following demographics: {'gender': 'woman', 'race': 'white', 'generation': 'GenY'}
 ### Instruction:
 Given the sentence in input (Input) taken from a social network, your task is to determine if the text is offensive and why. Some of the sentences may contain hate or explicit language, please provide an answer in any case.
 Provide in output (Output) a single label among the following arrays ['offensive', 'not offensive']. Add a brief explanation following the format [the sentence is offensive/is not offensive] [because] [explanation].
 Input: RT @useemitch: 1, 2, 3, 4... how many niggers are in my store, I knooooooow your stealing! &#128514;&#128514;&#128514;
 Output: "
