,annID,postCategory,postId,toyou,toany,intent,racist,off_avg,empathy,racism,harmHateSpeech,lingPurism,freeSpeech,traditionalism,altruism,divSocialCircle,annotatorGender,manVsWoman,annotatorRace,whiteVsBlack,annotatorPolitics,politicallyEngaged,sexualOrientation,straightOrNot,bornUS,BLMsupport,socialMediaUsage,nLanguagesSpoken,tweet
1890,190,Vulgar,3,2,2,1,1,2.0,0.625,-1.0,1.0,0.25,-0.1,1.0,1.0,-0.5,man,0.0,white,0.0,0.5,1.0,straight,0,1,0.5,5,1,I got mosquito bites on my foot and they fucking hurt
1891,190,Vulgar,4,2,2,1,1,2.0,0.625,-1.0,1.0,0.25,-0.1,1.0,1.0,-0.5,man,0.0,white,0.0,0.5,1.0,straight,0,1,0.5,5,1,Personally I think it would be fucking hilarious to put Franziska or Godot in but idk if they’re important enough characters to make the cut
1892,190,targetsBlackPeople,1,3,3,3,3,3.0,0.625,-1.0,1.0,0.25,-0.1,1.0,1.0,-0.5,man,0.0,white,0.0,0.5,1.0,straight,0,1,0.5,5,1,I don’t get government benefits just for being white.
1893,190,targetsBlackPeople,2,3,3,3,4,3.0,0.625,-1.0,1.0,0.25,-0.1,1.0,1.0,-0.5,man,0.0,white,0.0,0.5,1.0,straight,0,1,0.5,5,1,Where is white history month? Why can’t I have white pride day?
1894,190,targetsBlackPeople,3,5,5,5,5,5.0,0.625,-1.0,1.0,0.25,-0.1,1.0,1.0,-0.5,man,0.0,white,0.0,0.5,1.0,straight,0,1,0.5,5,1,"I don’t like black doctors, it’s just my preference."
1895,190,targetsBlackPeople,4,4,4,4,5,4.0,0.625,-1.0,1.0,0.25,-0.1,1.0,1.0,-0.5,man,0.0,white,0.0,0.5,1.0,straight,0,1,0.5,5,1,Anti-Black racism isn’t that big of a deal because people treated Italians like this in the 60’s and 70’s
1896,191,AAE,1,1,2,2,1,1.5,0.5,-1.0,0.6666666666666666,0.125,-0.3,0.375,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1,If u grown & still get thirsty for Jordans knowin erbody else gon havem & u still feel like u accomplished something that say alot about u
1897,191,AAE,2,1,1,1,1,1.0,0.5,-1.0,0.6666666666666666,0.125,-0.3,0.375,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1,Just spent a whole 20k(imaginary money) on a home studio.. And used the last 3$ 2 get some flowers n a gift card for YA BIHH.
1898,191,AAE,3,1,1,1,1,1.0,0.5,-1.0,0.6666666666666666,0.125,-0.3,0.375,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1,When everything is going accordingly the enemy always try to come creep up on you but I aint havin it !! buhh byee
1899,191,AAE,4,1,1,1,1,1.0,0.5,-1.0,0.6666666666666666,0.125,-0.3,0.375,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1,"You can't slang no tea☕️, cause he been putting me on bout everything 😏. I could only wish dawg the best🤝"
1900,191,Vulgar,1,1,1,1,1,1.0,0.5,-1.0,0.6666666666666666,0.125,-0.3,0.375,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1,I sort of fuckin love how close my gf is with my family like that she knows about my family jokes before I fuckin do
1901,191,Vulgar,2,1,1,1,1,1.0,0.5,-1.0,0.6666666666666666,0.125,-0.3,0.375,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1,I’m hoping that Cersei gets her ass handed to her but I love Daenerys and Jon ;3; I don’t want either of em losing xD
1902,191,Vulgar,3,1,1,1,1,1.0,0.5,-1.0,0.6666666666666666,0.125,-0.3,0.375,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1,I got mosquito bites on my foot and they fucking hurt
1903,191,Vulgar,4,1,1,1,1,1.0,0.5,-1.0,0.6666666666666666,0.125,-0.3,0.375,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1,Personally I think it would be fucking hilarious to put Franziska or Godot in but idk if they’re important enough characters to make the cut
1904,191,targetsBlackPeople,1,5,5,5,5,5.0,0.5,-1.0,0.6666666666666666,0.125,-0.3,0.375,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1,I don’t get government benefits just for being white.
1905,191,targetsBlackPeople,2,5,5,5,5,5.0,0.5,-1.0,0.6666666666666666,0.125,-0.3,0.375,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1,Where is white history month? Why can’t I have white pride day?
1906,191,targetsBlackPeople,3,4,5,4,5,4.5,0.5,-1.0,0.6666666666666666,0.125,-0.3,0.375,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1,"I don’t like black doctors, it’s just my preference."
1907,191,targetsBlackPeople,4,5,5,4,5,5.0,0.5,-1.0,0.6666666666666666,0.125,-0.3,0.375,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1,Anti-Black racism isn’t that big of a deal because people treated Italians like this in the 60’s and 70’s
1908,192,AAE,1,1,2,3,1,1.5,0.25,-1.0,0.1666666666666666,-0.375,0.1,-0.25,0.5,0.6666666666666666,man,0.0,"black, latinx",1.0,-1.0,0.5,straight,0,1,1.0,5,2,If u grown & still get thirsty for Jordans knowin erbody else gon havem & u still feel like u accomplished something that say alot about u
1909,192,AAE,2,1,1,1,1,1.0,0.25,-1.0,0.1666666666666666,-0.375,0.1,-0.25,0.5,0.6666666666666666,man,0.0,"black, latinx",1.0,-1.0,0.5,straight,0,1,1.0,5,2,Just spent a whole 20k(imaginary money) on a home studio.. And used the last 3$ 2 get some flowers n a gift card for YA BIHH.
1910,192,AAE,3,1,1,1,1,1.0,0.25,-1.0,0.1666666666666666,-0.375,0.1,-0.25,0.5,0.6666666666666666,man,0.0,"black, latinx",1.0,-1.0,0.5,straight,0,1,1.0,5,2,When everything is going accordingly the enemy always try to come creep up on you but I aint havin it !! buhh byee
1911,192,AAE,4,1,1,1,1,1.0,0.25,-1.0,0.1666666666666666,-0.375,0.1,-0.25,0.5,0.6666666666666666,man,0.0,"black, latinx",1.0,-1.0,0.5,straight,0,1,1.0,5,2,"You can't slang no tea☕️, cause he been putting me on bout everything 😏. I could only wish dawg the best🤝"
1912,192,Vulgar,1,2,2,1,1,2.0,0.25,-1.0,0.1666666666666666,-0.375,0.1,-0.25,0.5,0.6666666666666666,man,0.0,"black, latinx",1.0,-1.0,0.5,straight,0,1,1.0,5,2,I sort of fuckin love how close my gf is with my family like that she knows about my family jokes before I fuckin do
1913,192,Vulgar,2,1,1,1,1,1.0,0.25,-1.0,0.1666666666666666,-0.375,0.1,-0.25,0.5,0.6666666666666666,man,0.0,"black, latinx",1.0,-1.0,0.5,straight,0,1,1.0,5,2,I’m hoping that Cersei gets her ass handed to her but I love Daenerys and Jon ;3; I don’t want either of em losing xD
1914,192,Vulgar,3,1,1,1,1,1.0,0.25,-1.0,0.1666666666666666,-0.375,0.1,-0.25,0.5,0.6666666666666666,man,0.0,"black, latinx",1.0,-1.0,0.5,straight,0,1,1.0,5,2,I got mosquito bites on my foot and they fucking hurt
1915,192,Vulgar,4,1,1,1,1,1.0,0.25,-1.0,0.1666666666666666,-0.375,0.1,-0.25,0.5,0.6666666666666666,man,0.0,"black, latinx",1.0,-1.0,0.5,straight,0,1,1.0,5,2,Personally I think it would be fucking hilarious to put Franziska or Godot in but idk if they’re important enough characters to make the cut
1916,192,targetsBlackPeople,1,2,4,3,4,3.0,0.25,-1.0,0.1666666666666666,-0.375,0.1,-0.25,0.5,0.6666666666666666,man,0.0,"black, latinx",1.0,-1.0,0.5,straight,0,1,1.0,5,2,I don’t get government benefits just for being white.
1917,192,targetsBlackPeople,2,5,5,2,5,5.0,0.25,-1.0,0.1666666666666666,-0.375,0.1,-0.25,0.5,0.6666666666666666,man,0.0,"black, latinx",1.0,-1.0,0.5,straight,0,1,1.0,5,2,Where is white history month? Why can’t I have white pride day?
1918,192,targetsBlackPeople,3,5,5,3,5,5.0,0.25,-1.0,0.1666666666666666,-0.375,0.1,-0.25,0.5,0.6666666666666666,man,0.0,"black, latinx",1.0,-1.0,0.5,straight,0,1,1.0,5,2,"I don’t like black doctors, it’s just my preference."
1919,192,targetsBlackPeople,4,5,5,5,5,5.0,0.25,-1.0,0.1666666666666666,-0.375,0.1,-0.25,0.5,0.6666666666666666,man,0.0,"black, latinx",1.0,-1.0,0.5,straight,0,1,1.0,5,2,Anti-Black racism isn’t that big of a deal because people treated Italians like this in the 60’s and 70’s
1920,193,AAE,1,1,1,1,1,1.0,-0.125,0.1,-0.8333333333333334,-0.625,0.6,0.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,0.5,-1.0,straight,0,1,-1.0,4,1,If u grown & still get thirsty for Jordans knowin erbody else gon havem & u still feel like u accomplished something that say alot about u
1921,193,AAE,2,1,1,1,1,1.0,-0.125,0.1,-0.8333333333333334,-0.625,0.6,0.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,0.5,-1.0,straight,0,1,-1.0,4,1,Just spent a whole 20k(imaginary money) on a home studio.. And used the last 3$ 2 get some flowers n a gift card for YA BIHH.
1922,193,AAE,3,1,1,1,1,1.0,-0.125,0.1,-0.8333333333333334,-0.625,0.6,0.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,0.5,-1.0,straight,0,1,-1.0,4,1,When everything is going accordingly the enemy always try to come creep up on you but I aint havin it !! buhh byee
1923,193,AAE,4,1,1,1,1,1.0,-0.125,0.1,-0.8333333333333334,-0.625,0.6,0.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,0.5,-1.0,straight,0,1,-1.0,4,1,"You can't slang no tea☕️, cause he been putting me on bout everything 😏. I could only wish dawg the best🤝"
1924,193,Vulgar,1,1,1,1,1,1.0,-0.125,0.1,-0.8333333333333334,-0.625,0.6,0.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,0.5,-1.0,straight,0,1,-1.0,4,1,I sort of fuckin love how close my gf is with my family like that she knows about my family jokes before I fuckin do
1925,193,Vulgar,2,1,1,1,1,1.0,-0.125,0.1,-0.8333333333333334,-0.625,0.6,0.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,0.5,-1.0,straight,0,1,-1.0,4,1,I’m hoping that Cersei gets her ass handed to her but I love Daenerys and Jon ;3; I don’t want either of em losing xD
1926,193,Vulgar,3,2,1,1,1,1.5,-0.125,0.1,-0.8333333333333334,-0.625,0.6,0.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,0.5,-1.0,straight,0,1,-1.0,4,1,I got mosquito bites on my foot and they fucking hurt
1927,193,Vulgar,4,1,1,1,1,1.0,-0.125,0.1,-0.8333333333333334,-0.625,0.6,0.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,0.5,-1.0,straight,0,1,-1.0,4,1,Personally I think it would be fucking hilarious to put Franziska or Godot in but idk if they’re important enough characters to make the cut
1928,193,targetsBlackPeople,1,2,5,4,5,3.5,-0.125,0.1,-0.8333333333333334,-0.625,0.6,0.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,0.5,-1.0,straight,0,1,-1.0,4,1,I don’t get government benefits just for being white.
1929,193,targetsBlackPeople,2,5,5,5,5,5.0,-0.125,0.1,-0.8333333333333334,-0.625,0.6,0.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,0.5,-1.0,straight,0,1,-1.0,4,1,Where is white history month? Why can’t I have white pride day?
1930,193,targetsBlackPeople,3,5,5,5,5,5.0,-0.125,0.1,-0.8333333333333334,-0.625,0.6,0.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,0.5,-1.0,straight,0,1,-1.0,4,1,"I don’t like black doctors, it’s just my preference."
1931,193,targetsBlackPeople,4,1,1,1,1,1.0,-0.125,0.1,-0.8333333333333334,-0.625,0.6,0.0,-1.0,-0.8333333333333334,man,0.0,white,0.0,0.5,-1.0,straight,0,1,-1.0,4,1,Anti-Black racism isn’t that big of a deal because people treated Italians like this in the 60’s and 70’s
1932,194,AAE,1,1,2,2,1,1.5,0.5,-0.9,0.5,-0.25,0.0,0.25,0.5,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.0,straight,0,1,0.5,3,1,If u grown & still get thirsty for Jordans knowin erbody else gon havem & u still feel like u accomplished something that say alot about u
1933,194,AAE,2,1,1,1,1,1.0,0.5,-0.9,0.5,-0.25,0.0,0.25,0.5,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.0,straight,0,1,0.5,3,1,Just spent a whole 20k(imaginary money) on a home studio.. And used the last 3$ 2 get some flowers n a gift card for YA BIHH.
1934,194,AAE,3,1,2,2,1,1.5,0.5,-0.9,0.5,-0.25,0.0,0.25,0.5,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.0,straight,0,1,0.5,3,1,When everything is going accordingly the enemy always try to come creep up on you but I aint havin it !! buhh byee
1935,194,AAE,4,1,1,1,1,1.0,0.5,-0.9,0.5,-0.25,0.0,0.25,0.5,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.0,straight,0,1,0.5,3,1,"You can't slang no tea☕️, cause he been putting me on bout everything 😏. I could only wish dawg the best🤝"
1936,194,Vulgar,1,1,1,1,1,1.0,0.5,-0.9,0.5,-0.25,0.0,0.25,0.5,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.0,straight,0,1,0.5,3,1,I sort of fuckin love how close my gf is with my family like that she knows about my family jokes before I fuckin do
1937,194,Vulgar,2,1,3,3,1,2.0,0.5,-0.9,0.5,-0.25,0.0,0.25,0.5,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.0,straight,0,1,0.5,3,1,I’m hoping that Cersei gets her ass handed to her but I love Daenerys and Jon ;3; I don’t want either of em losing xD
1938,194,Vulgar,3,1,1,1,1,1.0,0.5,-0.9,0.5,-0.25,0.0,0.25,0.5,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.0,straight,0,1,0.5,3,1,I got mosquito bites on my foot and they fucking hurt
1939,194,Vulgar,4,2,3,3,1,2.5,0.5,-0.9,0.5,-0.25,0.0,0.25,0.5,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.0,straight,0,1,0.5,3,1,Personally I think it would be fucking hilarious to put Franziska or Godot in but idk if they’re important enough characters to make the cut
1940,194,targetsBlackPeople,1,3,4,3,3,3.5,0.5,-0.9,0.5,-0.25,0.0,0.25,0.5,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.0,straight,0,1,0.5,3,1,I don’t get government benefits just for being white.
1941,194,targetsBlackPeople,2,3,4,4,4,3.5,0.5,-0.9,0.5,-0.25,0.0,0.25,0.5,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.0,straight,0,1,0.5,3,1,Where is white history month? Why can’t I have white pride day?
1942,194,targetsBlackPeople,3,4,4,2,4,4.0,0.5,-0.9,0.5,-0.25,0.0,0.25,0.5,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.0,straight,0,1,0.5,3,1,"I don’t like black doctors, it’s just my preference."
1943,194,targetsBlackPeople,4,5,5,2,5,5.0,0.5,-0.9,0.5,-0.25,0.0,0.25,0.5,-0.6666666666666666,woman,1.0,white,0.0,-0.5,0.0,straight,0,1,0.5,3,1,Anti-Black racism isn’t that big of a deal because people treated Italians like this in the 60’s and 70’s
1944,195,AAE,1,1,2,3,1,1.5,0.5,1.0,-0.3333333333333333,1.0,0.2,0.5,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,2,1,If u grown & still get thirsty for Jordans knowin erbody else gon havem & u still feel like u accomplished something that say alot about u
1945,195,AAE,2,1,1,1,1,1.0,0.5,1.0,-0.3333333333333333,1.0,0.2,0.5,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,2,1,Just spent a whole 20k(imaginary money) on a home studio.. And used the last 3$ 2 get some flowers n a gift card for YA BIHH.
1946,195,AAE,3,1,1,1,1,1.0,0.5,1.0,-0.3333333333333333,1.0,0.2,0.5,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,2,1,When everything is going accordingly the enemy always try to come creep up on you but I aint havin it !! buhh byee
1947,195,AAE,4,1,1,1,1,1.0,0.5,1.0,-0.3333333333333333,1.0,0.2,0.5,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,2,1,"You can't slang no tea☕️, cause he been putting me on bout everything 😏. I could only wish dawg the best🤝"
1948,195,Vulgar,1,2,2,1,1,2.0,0.5,1.0,-0.3333333333333333,1.0,0.2,0.5,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,2,1,I sort of fuckin love how close my gf is with my family like that she knows about my family jokes before I fuckin do
1949,195,Vulgar,2,2,2,1,1,2.0,0.5,1.0,-0.3333333333333333,1.0,0.2,0.5,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,2,1,I’m hoping that Cersei gets her ass handed to her but I love Daenerys and Jon ;3; I don’t want either of em losing xD
1950,195,Vulgar,3,2,2,1,1,2.0,0.5,1.0,-0.3333333333333333,1.0,0.2,0.5,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,2,1,I got mosquito bites on my foot and they fucking hurt
1951,195,Vulgar,4,2,2,1,1,2.0,0.5,1.0,-0.3333333333333333,1.0,0.2,0.5,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,2,1,Personally I think it would be fucking hilarious to put Franziska or Godot in but idk if they’re important enough characters to make the cut
1952,195,targetsBlackPeople,1,4,4,5,4,4.0,0.5,1.0,-0.3333333333333333,1.0,0.2,0.5,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,2,1,I don’t get government benefits just for being white.
1953,195,targetsBlackPeople,2,1,1,1,1,1.0,0.5,1.0,-0.3333333333333333,1.0,0.2,0.5,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,2,1,Where is white history month? Why can’t I have white pride day?
1954,195,targetsBlackPeople,3,3,4,1,4,3.5,0.5,1.0,-0.3333333333333333,1.0,0.2,0.5,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,2,1,"I don’t like black doctors, it’s just my preference."
1955,195,targetsBlackPeople,4,2,3,4,3,2.5,0.5,1.0,-0.3333333333333333,1.0,0.2,0.5,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,2,1,Anti-Black racism isn’t that big of a deal because people treated Italians like this in the 60’s and 70’s
1956,196,AAE,1,3,3,4,1,3.0,0.625,-1.0,1.0,-0.125,-0.7,0.625,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,1.0,2,1,If u grown & still get thirsty for Jordans knowin erbody else gon havem & u still feel like u accomplished something that say alot about u
1957,196,AAE,2,1,1,1,1,1.0,0.625,-1.0,1.0,-0.125,-0.7,0.625,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,1.0,2,1,Just spent a whole 20k(imaginary money) on a home studio.. And used the last 3$ 2 get some flowers n a gift card for YA BIHH.
1958,196,AAE,3,1,1,1,1,1.0,0.625,-1.0,1.0,-0.125,-0.7,0.625,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,1.0,2,1,When everything is going accordingly the enemy always try to come creep up on you but I aint havin it !! buhh byee
1959,196,AAE,4,1,1,1,1,1.0,0.625,-1.0,1.0,-0.125,-0.7,0.625,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,1.0,2,1,"You can't slang no tea☕️, cause he been putting me on bout everything 😏. I could only wish dawg the best🤝"
1960,196,Vulgar,1,1,1,1,1,1.0,0.625,-1.0,1.0,-0.125,-0.7,0.625,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,1.0,2,1,I sort of fuckin love how close my gf is with my family like that she knows about my family jokes before I fuckin do
1961,196,Vulgar,2,1,1,1,1,1.0,0.625,-1.0,1.0,-0.125,-0.7,0.625,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,1.0,2,1,I’m hoping that Cersei gets her ass handed to her but I love Daenerys and Jon ;3; I don’t want either of em losing xD
1962,196,Vulgar,3,1,1,1,1,1.0,0.625,-1.0,1.0,-0.125,-0.7,0.625,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,1.0,2,1,I got mosquito bites on my foot and they fucking hurt
1963,196,Vulgar,4,1,1,1,1,1.0,0.625,-1.0,1.0,-0.125,-0.7,0.625,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,1.0,2,1,Personally I think it would be fucking hilarious to put Franziska or Godot in but idk if they’re important enough characters to make the cut
1964,196,targetsBlackPeople,1,2,3,2,1,2.5,0.625,-1.0,1.0,-0.125,-0.7,0.625,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,1.0,2,1,I don’t get government benefits just for being white.
1965,196,targetsBlackPeople,2,2,4,5,3,3.0,0.625,-1.0,1.0,-0.125,-0.7,0.625,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,1.0,2,1,Where is white history month? Why can’t I have white pride day?
1966,196,targetsBlackPeople,3,2,5,3,1,3.5,0.625,-1.0,1.0,-0.125,-0.7,0.625,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,1.0,2,1,"I don’t like black doctors, it’s just my preference."
1967,196,targetsBlackPeople,4,1,2,3,2,1.5,0.625,-1.0,1.0,-0.125,-0.7,0.625,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,1.0,2,1,Anti-Black racism isn’t that big of a deal because people treated Italians like this in the 60’s and 70’s
1968,198,AAE,1,2,4,4,1,3.0,0.875,-1.0,0.8333333333333334,-0.125,-0.7,0.125,0.75,-0.5,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,1.0,3,1,If u grown & still get thirsty for Jordans knowin erbody else gon havem & u still feel like u accomplished something that say alot about u
1969,198,AAE,2,1,2,1,1,1.5,0.875,-1.0,0.8333333333333334,-0.125,-0.7,0.125,0.75,-0.5,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,1.0,3,1,Just spent a whole 20k(imaginary money) on a home studio.. And used the last 3$ 2 get some flowers n a gift card for YA BIHH.
1970,198,AAE,3,1,1,1,1,1.0,0.875,-1.0,0.8333333333333334,-0.125,-0.7,0.125,0.75,-0.5,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,1.0,3,1,When everything is going accordingly the enemy always try to come creep up on you but I aint havin it !! buhh byee
1971,198,AAE,4,1,1,1,1,1.0,0.875,-1.0,0.8333333333333334,-0.125,-0.7,0.125,0.75,-0.5,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,1.0,3,1,"You can't slang no tea☕️, cause he been putting me on bout everything 😏. I could only wish dawg the best🤝"
1972,198,Vulgar,1,1,3,1,1,2.0,0.875,-1.0,0.8333333333333334,-0.125,-0.7,0.125,0.75,-0.5,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,1.0,3,1,I sort of fuckin love how close my gf is with my family like that she knows about my family jokes before I fuckin do
1973,198,Vulgar,2,1,2,1,1,1.5,0.875,-1.0,0.8333333333333334,-0.125,-0.7,0.125,0.75,-0.5,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,1.0,3,1,I’m hoping that Cersei gets her ass handed to her but I love Daenerys and Jon ;3; I don’t want either of em losing xD
1974,198,Vulgar,3,1,3,1,1,2.0,0.875,-1.0,0.8333333333333334,-0.125,-0.7,0.125,0.75,-0.5,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,1.0,3,1,I got mosquito bites on my foot and they fucking hurt
1975,198,Vulgar,4,1,2,1,1,1.5,0.875,-1.0,0.8333333333333334,-0.125,-0.7,0.125,0.75,-0.5,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,1.0,3,1,Personally I think it would be fucking hilarious to put Franziska or Godot in but idk if they’re important enough characters to make the cut
1976,198,targetsBlackPeople,1,4,4,5,5,4.0,0.875,-1.0,0.8333333333333334,-0.125,-0.7,0.125,0.75,-0.5,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,1.0,3,1,I don’t get government benefits just for being white.
1977,198,targetsBlackPeople,2,5,5,4,5,5.0,0.875,-1.0,0.8333333333333334,-0.125,-0.7,0.125,0.75,-0.5,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,1.0,3,1,Where is white history month? Why can’t I have white pride day?
1978,198,targetsBlackPeople,3,5,5,3,5,5.0,0.875,-1.0,0.8333333333333334,-0.125,-0.7,0.125,0.75,-0.5,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,1.0,3,1,"I don’t like black doctors, it’s just my preference."
1979,198,targetsBlackPeople,4,5,5,4,5,5.0,0.875,-1.0,0.8333333333333334,-0.125,-0.7,0.125,0.75,-0.5,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,1.0,3,1,Anti-Black racism isn’t that big of a deal because people treated Italians like this in the 60’s and 70’s
1980,199,AAE,1,1,1,1,1,1.0,0.5,-1.0,0.8333333333333334,0.125,-0.1,-0.5,0.25,-0.5,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,1.0,3,1,If u grown & still get thirsty for Jordans knowin erbody else gon havem & u still feel like u accomplished something that say alot about u
1981,199,AAE,2,1,1,1,1,1.0,0.5,-1.0,0.8333333333333334,0.125,-0.1,-0.5,0.25,-0.5,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,1.0,3,1,Just spent a whole 20k(imaginary money) on a home studio.. And used the last 3$ 2 get some flowers n a gift card for YA BIHH.
1982,199,AAE,3,1,1,1,1,1.0,0.5,-1.0,0.8333333333333334,0.125,-0.1,-0.5,0.25,-0.5,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,1.0,3,1,When everything is going accordingly the enemy always try to come creep up on you but I aint havin it !! buhh byee
1983,199,AAE,4,1,1,1,1,1.0,0.5,-1.0,0.8333333333333334,0.125,-0.1,-0.5,0.25,-0.5,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,1.0,3,1,"You can't slang no tea☕️, cause he been putting me on bout everything 😏. I could only wish dawg the best🤝"
1984,199,Vulgar,1,1,2,1,1,1.5,0.5,-1.0,0.8333333333333334,0.125,-0.1,-0.5,0.25,-0.5,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,1.0,3,1,I sort of fuckin love how close my gf is with my family like that she knows about my family jokes before I fuckin do
1985,199,Vulgar,2,1,2,1,1,1.5,0.5,-1.0,0.8333333333333334,0.125,-0.1,-0.5,0.25,-0.5,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,1.0,3,1,I’m hoping that Cersei gets her ass handed to her but I love Daenerys and Jon ;3; I don’t want either of em losing xD
1986,199,Vulgar,3,1,2,1,1,1.5,0.5,-1.0,0.8333333333333334,0.125,-0.1,-0.5,0.25,-0.5,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,1.0,3,1,I got mosquito bites on my foot and they fucking hurt
1987,199,Vulgar,4,1,2,1,1,1.5,0.5,-1.0,0.8333333333333334,0.125,-0.1,-0.5,0.25,-0.5,woman,1.0,white,0.0,-0.5,0.5,straight,0,1,1.0,3,1,Personally I think it would be fucking hilarious to put Franziska or Godot in but idk if they’re important enough characters to make the cut
