postId,annId,offensiveYN,reasoning,source,prediction,tweet,dialAm,vulgar,targetsBlackPeople,isAAE,annotatorAge,annotatorGender,annotatorMinority,annotatorPolitics,annotatorRace,intent,racist,toany,toyou,off_avg,annotatorPoliticsBinary,cluster
1672,54904271,0,it is a personal story about the author's experiences with racism,gender_race,0,"I grew up being called a disgrace by other white people, and my dad was rightfully shamed for marrying a black woman",white,False,True,False,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
1901,18991638,1,it contains a racial slur and promotes the idea of racial superiority,baseline,1,Did you know there was a time in American when Irish immigrants weren't considered 'white. Next they will start calling niggers 'white',white,True,True,False,35.0,woman,"immigrant, black,",0.0,black,5,5,5,5,5.0,neutral,0
1901,18991638,1,it contains a racial slur and promotes the idea that certain groups are not 'white',gender_race,1,Did you know there was a time in American when Irish immigrants weren't considered 'white. Next they will start calling niggers 'white',white,True,True,False,35.0,woman,"immigrant, black,",0.0,black,5,5,5,5,5.0,neutral,0
2958,54904271,0,it is a personal expression of sadness and frustration,baseline,0,"""""""sometimes sad music makes my sucky life a little more bearable"""" """"and then it sets in and you're life still sucks""""""",white,True,False,False,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
2958,54904271,0,it is a personal expression of sadness and frustration,gender_race,0,"""""""sometimes sad music makes my sucky life a little more bearable"""" """"and then it sets in and you're life still sucks""""""",white,True,False,False,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
1400,18991638,1,it contains hate speech and promotes a harmful stereotype about transgender people,baseline,1,"Keep in mind that sexual contact of any kind with his ""boyfriend"" before admitting he was a tranny is literal rape.",white,True,False,False,35.0,woman,"immigrant, black,",0.0,black,5,1,5,5,5.0,neutral,0
1400,18991638,1,it contains hate speech and promotes a harmful stereotype about the transgender community,gender_race,1,"Keep in mind that sexual contact of any kind with his ""boyfriend"" before admitting he was a tranny is literal rape.",white,True,False,False,35.0,woman,"immigrant, black,",0.0,black,5,1,5,5,5.0,neutral,0
1878,74158862,1,it contains a racial slur and a derogatory term for people from niger,baseline,1,"I have never been to Niger, is it nice? Must be lots of Niggers there LOL",white,True,True,False,45.0,man,NONE,1.0,black,3,5,5,2,3.5,conservative,0
1878,74158862,1,it contains a racial slur and a derogatory term for people from niger,gender_race,1,"I have never been to Niger, is it nice? Must be lots of Niggers there LOL",white,True,True,False,45.0,man,NONE,1.0,black,3,5,5,2,3.5,conservative,0
2398,54904271,0,it is a call to action for a social movement,baseline,0,If you support the movement retweet my pinned tweet! #IGotABag #99JAMZ #MusicMondays #StreetsEnterprise,white,False,False,False,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
2398,54904271,0,it is a call to action for a social movement,gender_race,0,If you support the movement retweet my pinned tweet! #IGotABag #99JAMZ #MusicMondays #StreetsEnterprise,white,False,False,False,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
2206,74158862,0,it contains a racial slur and explicit language,baseline,1,"This nigga is fuckin' dying,  its not worth calling 999",aae,True,True,True,45.0,man,NONE,1.0,black,3,5,2,3,2.5,conservative,0
2206,74158862,0,it contains a racial slur and explicit language,gender_race,1,"This nigga is fuckin' dying,  its not worth calling 999",aae,True,True,True,45.0,man,NONE,1.0,black,3,5,2,3,2.5,conservative,0
3527,54904271,0,it contains hate speech and derogatory language,baseline,1,"""""""This Jestxh idiot keeps riding me in dms, the kids a freak"""" -Scruffyy""",aae,False,False,True,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,0
3527,54904271,0,it contains hate language and derogatory terms,gender_race,1,"""""""This Jestxh idiot keeps riding me in dms, the kids a freak"""" -Scruffyy""",aae,False,False,True,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,0
3335,74158862,0,it is a funny and playful comment,baseline,0,"""Jamice caption this picture *shows a picture from show* """"So u dressed like Sherlock Holmes but im embarrassing u?"""" Lmaooooo love her""",aae,False,False,True,45.0,man,NONE,1.0,black,4,3,2,3,2.5,conservative,1
3335,74158862,0,it is a funny and playful comment,gender_race,0,"""Jamice caption this picture *shows a picture from show* """"So u dressed like Sherlock Holmes but im embarrassing u?"""" Lmaooooo love her""",aae,False,False,True,45.0,man,NONE,1.0,black,4,3,2,3,2.5,conservative,1
3585,54904271,0,it is a boastful statement about the person's fashion sense and wealth,baseline,0,They fucked up when they gave me money to support my fashion sense. Now I'm outchea flyer than a Forbes list member with jet lag.,aae,True,False,True,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
3585,54904271,0,it is a boastful statement about the person's fashion sense and wealth,gender_race,0,They fucked up when they gave me money to support my fashion sense. Now I'm outchea flyer than a Forbes list member with jet lag.,aae,True,False,True,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
1634,18991638,1,it contains a racist stereotype,baseline,1,"um, black people do kinda look like monkeys though",hispanic,False,True,False,35.0,woman,"immigrant, black,",0.0,black,5,5,5,5,5.0,neutral,1
1634,18991638,1,it contains a racist stereotype,gender_race,1,"um, black people do kinda look like monkeys though",hispanic,False,True,False,35.0,woman,"immigrant, black,",0.0,black,5,5,5,5,5.0,neutral,1
2171,54904271,1,it contains hate speech and a racial slur,baseline,1,"I don't give a fuck about the legality of it, someone defending a useless nigger deserves to be smacked",white,True,True,False,45.0,man,{},-1.0,black,5,5,5,5,5.0,liberal,0
2171,54904271,1,it contains hate speech and a racial slur,gender_race,1,"I don't give a fuck about the legality of it, someone defending a useless nigger deserves to be smacked",white,True,True,False,45.0,man,{},-1.0,black,5,5,5,5,5.0,liberal,0
3528,54904271,0,it is a compliment to a rapper,baseline,0,"""Hov one verse on """"shining"""" alone still better than anything y'all favorite rappers put out dis year y'all sick lmaooooo""",aae,False,False,True,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
3528,54904271,0,it is a compliment to a rapper,gender_race,0,"""Hov one verse on """"shining"""" alone still better than anything y'all favorite rappers put out dis year y'all sick lmaooooo""",aae,False,False,True,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
688,54904271,1,it contains hate speech and derogatory language towards the lgbtq community,baseline,1,Lesbians think they're the fucking best because they're female. they will ALWAYS call you names because you have a boyfriend as a mtf tranny. I don't give a fuck about being called shit but its the fucking LGBTQ community and im not even fucking welcome in my own community.,white,True,False,False,45.0,man,{},-1.0,black,4,1,5,5,5.0,liberal,0
688,54904271,1,it contains derogatory language and stereotypes about the lgbtq community,gender_race,1,Lesbians think they're the fucking best because they're female. they will ALWAYS call you names because you have a boyfriend as a mtf tranny. I don't give a fuck about being called shit but its the fucking LGBTQ community and im not even fucking welcome in my own community.,white,True,False,False,45.0,man,{},-1.0,black,4,1,5,5,5.0,liberal,0
3499,74158862,1,it is a frustrated expression of a personal opinion,baseline,0,I'm Convinced That People Fw Me For The Hell Of It ... Bad Idea Scrap :heavy_exclamation_mark:,aae,False,False,True,45.0,man,NONE,1.0,black,2,4,5,3,4.0,conservative,1
3499,74158862,1,it is a colloquial way to express frustration,gender_race,0,I'm Convinced That People Fw Me For The Hell Of It ... Bad Idea Scrap :heavy_exclamation_mark:,aae,False,False,True,45.0,man,NONE,1.0,black,2,4,5,3,4.0,conservative,1
1093,54904271,1,it contains a derogatory term for a transgender person,baseline,1,"I just saw this shemale in town and he tried to talk to me, no thanks.",white,True,False,False,45.0,man,{},-1.0,black,3,1,4,5,4.5,liberal,1
1093,54904271,1,it contains a derogatory term for a transgender person,gender_race,1,"I just saw this shemale in town and he tried to talk to me, no thanks.",white,True,False,False,45.0,man,{},-1.0,black,3,1,4,5,4.5,liberal,1
171,54904271,0,it contains explicit language and a derogatory term towards a specific ethnic group,baseline,1,Well I do it because I like thinking up cool-sounding and funny names because creating clever things things is the sort of thing that happens when you've got a BIG OL' MOTHERFUCKING JEW BRAIN like me !,white,False,False,False,45.0,man,{},-1.0,black,1,2,2,1,1.5,liberal,0
171,54904271,0,it contains explicit language and a derogatory stereotype about jewish people,gender_race,1,Well I do it because I like thinking up cool-sounding and funny names because creating clever things things is the sort of thing that happens when you've got a BIG OL' MOTHERFUCKING JEW BRAIN like me !,white,False,False,False,45.0,man,{},-1.0,black,1,2,2,1,1.5,liberal,0
1690,74158862,0,it contains a racial slur and promotes discrimination,baseline,1,in this park we do not tolerate blacks,aae,False,True,True,45.0,man,NONE,1.0,black,5,3,2,3,2.5,conservative,0
1690,74158862,0,it contains a racial slur and promotes discrimination,gender_race,1,in this park we do not tolerate blacks,aae,False,True,True,45.0,man,NONE,1.0,black,5,3,2,3,2.5,conservative,0
872,74158862,1,it contains a threat of violence and a derogatory term towards a religious group,baseline,1,I'll bring the chainsaw to destroy this sheikh's face,white,False,False,False,45.0,man,NONE,1.0,black,4,2,5,3,4.0,conservative,0
872,74158862,1,it contains a threat of violence and a derogatory term for a muslim,gender_race,1,I'll bring the chainsaw to destroy this sheikh's face,white,False,False,False,45.0,man,NONE,1.0,black,4,2,5,3,4.0,conservative,0
1585,54904271,1,it contains racial slurs and stereotypes,baseline,1,"YEAAHHHH, I'M A BLACC MAN, SO MANY LASSES, ALL OF THEM BE YTE . CORNBREAD, FRIED CHICKEN AND WATERMELON RINDS",aae,False,True,True,45.0,man,{},-1.0,black,5,5,5,5,5.0,liberal,0
1585,54904271,1,it contains a racial slur and stereotypes,gender_race,1,"YEAAHHHH, I'M A BLACC MAN, SO MANY LASSES, ALL OF THEM BE YTE . CORNBREAD, FRIED CHICKEN AND WATERMELON RINDS",aae,False,True,True,45.0,man,{},-1.0,black,5,5,5,5,5.0,liberal,0
3509,74158862,1,it is a colloquial way to describe a person who is not emotionally invested in relationships,baseline,0,if u ever feel bad bc u broke a fuckboy's heart chill bc he ain't got a heart,aae,False,False,True,45.0,man,NONE,1.0,black,3,2,5,3,4.0,conservative,1
3509,74158862,1,it is a colloquial way to describe someone who is not emotionally invested in relationships,gender_race,0,if u ever feel bad bc u broke a fuckboy's heart chill bc he ain't got a heart,aae,False,False,True,45.0,man,NONE,1.0,black,3,2,5,3,4.0,conservative,1
1822,74158862,1,it contains a racial slur and promotes violence,baseline,1,"they allow niggers to kill whites, I bet not a single nigger can operate equipment",aae,True,True,True,45.0,man,NONE,1.0,black,3,4,5,3,4.0,conservative,0
1822,74158862,1,it contains a racial slur and promotes violence against a particular racial group,gender_race,1,"they allow niggers to kill whites, I bet not a single nigger can operate equipment",aae,True,True,True,45.0,man,NONE,1.0,black,3,4,5,3,4.0,conservative,0
797,54904271,0,it is a nonsensical sentence with a playful tone,baseline,0,ReMeMb3r!!! aS lOnG aS y0U sAY nO SwIRls iTs fIn3,aae,False,False,True,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
797,54904271,0,it is a nonsensical sentence with no clear meaning or intent to offend,gender_race,0,ReMeMb3r!!! aS lOnG aS y0U sAY nO SwIRls iTs fIn3,aae,False,False,True,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
1375,54904271,1,it contains multiple instances of derogatory language and insults,baseline,1,"What  glow is she even talking about?! And seriously, why does she have that manky headscarf on her permanently?! Take the fucking thing off you scruffy freakish bitch",white,True,False,False,45.0,man,{},-1.0,black,4,3,5,5,5.0,liberal,0
1375,54904271,1,it contains multiple instances of derogatory language and insults,gender_race,1,"What  glow is she even talking about?! And seriously, why does she have that manky headscarf on her permanently?! Take the fucking thing off you scruffy freakish bitch",white,True,False,False,45.0,man,{},-1.0,black,4,3,5,5,5.0,liberal,0
3204,54904271,0,it contains a racial slur and a derogatory term for women,baseline,1,And said who y'all girlfriends because it ain't us we Joshua girlfriends Everybody in the local&state said you our new girls @CrossXTheLine,aae,False,False,True,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,0
3204,54904271,0,it is a colloquial way to refer to friends,gender_race,0,And said who y'all girlfriends because it ain't us we Joshua girlfriends Everybody in the local&state said you our new girls @CrossXTheLine,aae,False,False,True,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
3543,74158862,1,it is a quote from a song and the word 'nigga' is used in a non-offensive context,baseline,0,"The way I grew up, real niggaz just don't move like that. If I'm coming to see you I'm just coming to see you.",aae,False,False,True,45.0,man,NONE,1.0,black,4,3,4,3,3.5,conservative,0
3543,74158862,1,it is a quote from a song and the word 'nigga' is used in a non-offensive context,gender_race,0,"The way I grew up, real niggaz just don't move like that. If I'm coming to see you I'm just coming to see you.",aae,False,False,True,45.0,man,NONE,1.0,black,4,3,4,3,3.5,conservative,0
1501,54904271,0,it is a statement of fact and a comparison of historical views,baseline,0,"You know what is funny, the 19th century type of people with similar views to you ""civilized Europeans vs savage Africans and Asians"" were very against homosexuality, and viewed gay marriage and gay sex the same way as the so called ""uncivilized"" people you are referring to do. So do not correlate between civilized and homosexuality.",white,True,False,False,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
1501,54904271,0,it is a statement of fact and a comparison of historical views,gender_race,0,"You know what is funny, the 19th century type of people with similar views to you ""civilized Europeans vs savage Africans and Asians"" were very against homosexuality, and viewed gay marriage and gay sex the same way as the so called ""uncivilized"" people you are referring to do. So do not correlate between civilized and homosexuality.",white,True,False,False,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
2141,18991638,1,it contains a racial slur and a derogatory term,baseline,1,Why does no darkie know how to flush a toilet after they've had a shit? DISGUSTANG!,white,True,True,False,35.0,woman,"immigrant, black,",0.0,black,5,5,5,5,5.0,neutral,0
2141,18991638,1,it contains a racial slur and a derogatory term,gender_race,1,Why does no darkie know how to flush a toilet after they've had a shit? DISGUSTANG!,white,True,True,False,35.0,woman,"immigrant, black,",0.0,black,5,5,5,5,5.0,neutral,0
3511,18991638,1,it conveys a stereotypical message suggesting that biracial people are preferred over black people and contains a racial slur,baseline,1,If white ppl are still using biracials as the better option than black ppl or what y'all call yall selves brown ppl u should know the game,aae,False,False,True,35.0,woman,"immigrant, black,",0.0,black,5,5,5,5,5.0,neutral,0
3511,18991638,1,it conveys a stereotypical message suggesting that biracial individuals are preferred over black individuals and contains derogatory language,gender_race,1,If white ppl are still using biracials as the better option than black ppl or what y'all call yall selves brown ppl u should know the game,aae,False,False,True,35.0,woman,"immigrant, black,",0.0,black,5,5,5,5,5.0,neutral,0
711,74158862,1,it contains explicit language and derogatory terms,baseline,1,hey Shut the fuck up you bitch ass git,aae,True,False,True,45.0,man,NONE,1.0,black,3,5,4,3,3.5,conservative,0
711,74158862,1,it contains explicit language and derogatory terms,gender_race,1,hey Shut the fuck up you bitch ass git,aae,True,False,True,45.0,man,NONE,1.0,black,3,5,4,3,3.5,conservative,0
2315,74158862,1,it contains a derogatory term for people who did not vote for a particular outcome,baseline,1,#bbcqt @campbellclaret should put the blame for #brexit where it belongs. The 17.4 Mn plebs who didn't vote the right way.,white,False,False,False,45.0,man,NONE,1.0,black,3,5,3,5,4.0,conservative,1
2315,74158862,1,it contains a derogatory term for people who did not vote for a particular outcome,gender_race,1,#bbcqt @campbellclaret should put the blame for #brexit where it belongs. The 17.4 Mn plebs who didn't vote the right way.,white,False,False,False,45.0,man,NONE,1.0,black,3,5,3,5,4.0,conservative,1
139,40401566,0,it is a neutral statement about a thread,baseline,0,people this is new thread due to the impending death of the previous,white,False,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
139,40401566,0,it is a neutral statement about a thread,gender_race,0,people this is new thread due to the impending death of the previous,white,False,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
211,40401566,1,it contains a racial slur and promotes a racist ideology,baseline,1,So can we just stop saying there is no racism in this place. It's a racist country controlled by racist white people...period. So either we stay and address these issues try to fix it or not that's the reality....even they admit it...NIGGERS DONT COUNT.(their words not mine) thanks ROBERTS!,white,True,False,False,30.0,man,Black american,-0.5,black,5,5,5,5,5.0,liberal,0
211,40401566,1,it contains a racial slur and promotes a racist ideology,gender_race,1,So can we just stop saying there is no racism in this place. It's a racist country controlled by racist white people...period. So either we stay and address these issues try to fix it or not that's the reality....even they admit it...NIGGERS DONT COUNT.(their words not mine) thanks ROBERTS!,white,True,False,False,30.0,man,Black american,-0.5,black,5,5,5,5,5.0,liberal,0
580,68595278,0,it is a comment about a channel name and contains a mild expletive,baseline,0,Check out this channel: Antifa Smackdown it fucking hilarious,aae,True,False,True,35.0,woman,{},-0.5,black,1,1,2,1,1.5,liberal,1
580,68595278,0,it is a colloquial way to express enthusiasm for a channel,gender_race,0,Check out this channel: Antifa Smackdown it fucking hilarious,aae,True,False,True,35.0,woman,{},-0.5,black,1,1,2,1,1.5,liberal,1
3681,94406863,1,"it is a strong opinion about a celebrity, but it does not contain hate speech or explicit language",baseline,0,it always be those salty ass J.Cole fans trying to feel as if Kendrick is not the GOAT well I'm sorry that ur artist has a weak fan base.,aae,True,False,True,55.0,man,,0.0,black,4,2,4,3,3.5,neutral,0
3681,94406863,1,"it is a strong opinion about a celebrity, but it does not contain hate speech or explicit language",gender_race,0,it always be those salty ass J.Cole fans trying to feel as if Kendrick is not the GOAT well I'm sorry that ur artist has a weak fan base.,aae,True,False,True,55.0,man,,0.0,black,4,2,4,3,3.5,neutral,0
3048,40401566,1,it contains a derogatory term for people with intellectual disabilities and uses a derogatory term for people of a certain nationality,baseline,1,Mana would legit be a retard driving an F1 car and telling the people that are made up of 3 vienna sausages.,white,True,False,False,30.0,man,Black american,-0.5,black,5,1,5,5,5.0,liberal,0
3048,40401566,1,it is a joke and uses a derogatory term in a non-harmful way,gender_race,0,Mana would legit be a retard driving an F1 car and telling the people that are made up of 3 vienna sausages.,white,True,False,False,30.0,man,Black american,-0.5,black,5,1,5,5,5.0,liberal,1
1686,68595278,1,it conveys a stereotypical message suggesting that white people are inherently smarter and more educated than black people,baseline,1,There is nothing more scary to black people than white people who are by default much smarter and more educated than them.,white,False,True,False,35.0,woman,{},-0.5,black,4,4,4,4,4.0,liberal,0
1686,68595278,1,it conveys a stereotypical message suggesting that white people are inherently smarter and more educated than black people,gender_race,1,There is nothing more scary to black people than white people who are by default much smarter and more educated than them.,white,False,True,False,35.0,woman,{},-0.5,black,4,4,4,4,4.0,liberal,0
4151,40401566,1,it contains derogatory language and a stereotype about women,baseline,1,Y'all bitches wear that diamond ugly ass choker with everything including pjs....stop hoes y'all look ugly,aae,True,False,True,30.0,man,Black american,-0.5,black,5,1,5,5,5.0,liberal,0
4151,40401566,1,it contains derogatory language and a misogynistic tone,gender_race,1,Y'all bitches wear that diamond ugly ass choker with everything including pjs....stop hoes y'all look ugly,aae,True,False,True,30.0,man,Black american,-0.5,black,5,1,5,5,5.0,liberal,0
437,40401566,0,it promotes a message of equality and acceptance,baseline,0,"""Color-blindness"" needs to be the way people think about race. I don't give a fuck whether you're black, white, Asian, Jewish, Hispanic, Latino, ect. because I just like you for the person you are.",white,True,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
437,40401566,0,it promotes a message of equality and acceptance,gender_race,0,"""Color-blindness"" needs to be the way people think about race. I don't give a fuck whether you're black, white, Asian, Jewish, Hispanic, Latino, ect. because I just like you for the person you are.",white,True,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
3229,40401566,0,it is a passionate statement about the wwe and its fans,baseline,0,WWE&McMahons 4us fans were glad talent beginnin 2come up but u need 2listen also 2us TheFans($MONEY$MACHINE$)! Ur 2predictable change needed,aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
3229,40401566,0,it is a sports-related comment with a strong tone but no hate speech or explicit language,gender_race,0,WWE&McMahons 4us fans were glad talent beginnin 2come up but u need 2listen also 2us TheFans($MONEY$MACHINE$)! Ur 2predictable change needed,aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
3469,40401566,1,it contains a derogatory term for women,baseline,1,Hoes be like .... Get caught up and then wanna be mad :person_tipping_hand_medium_skin_tone:,aae,True,False,True,30.0,man,Black american,-0.5,black,4,1,4,4,4.0,liberal,1
3469,40401566,1,it contains a derogatory term for women and a stereotype,gender_race,1,Hoes be like .... Get caught up and then wanna be mad :person_tipping_hand_medium_skin_tone:,aae,True,False,True,30.0,man,Black american,-0.5,black,4,1,4,4,4.0,liberal,0
1984,40401566,1,it contains hate speech and stereotypes about a racial group,baseline,1,Who will control all the druggys and psychos on the streets? How will they control the neighborhood? Or any poor hoods? Believe it or not most blacks dont care about blm they just wanted some free shit.,aae,True,True,True,30.0,man,Black american,-0.5,black,5,4,5,5,5.0,liberal,0
1984,40401566,1,it contains hate speech and stereotypes about black people and the black lives matter movement,gender_race,1,Who will control all the druggys and psychos on the streets? How will they control the neighborhood? Or any poor hoods? Believe it or not most blacks dont care about blm they just wanted some free shit.,aae,True,True,True,30.0,man,Black american,-0.5,black,5,4,5,5,5.0,liberal,0
196,40401566,0,it contains anti-semitic language and stereotypes,baseline,1,Women's suffrage was started by jews. As is every social justice and civil rights platform.,white,False,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
196,40401566,0,it contains anti-semitic language and stereotypes,gender_race,1,Women's suffrage was started by jews. As is every social justice and civil rights platform.,white,False,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
1869,20527740,1,it promotes the use of a racial slur and contains derogatory language,baseline,1,"It pisses me off when people call black people 'nigga', wog is such a better word",aae,True,True,True,65.0,woman,"Racial, age, disability",-0.5,black,2,4,4,3,3.5,liberal,0
1869,20527740,1,it promotes the use of a racial slur and contains derogatory language,gender_race,1,"It pisses me off when people call black people 'nigga', wog is such a better word",aae,True,True,True,65.0,woman,"Racial, age, disability",-0.5,black,2,4,4,3,3.5,liberal,0
670,1034132,1,it contains hate language and a derogatory term for a woman,baseline,1,she has text Rob and said she's not coming into the shop because she's too tired. Too tired from doing what???!!! Nothing!!! What a fucking bitch! Feel sorry for whoever has to work for her!!! Xx,hispanic,True,False,False,40.0,woman,{},0.0,black,5,1,5,5,5.0,neutral,0
670,1034132,1,it contains hate language and a derogatory term for a woman,gender_race,1,she has text Rob and said she's not coming into the shop because she's too tired. Too tired from doing what???!!! Nothing!!! What a fucking bitch! Feel sorry for whoever has to work for her!!! Xx,hispanic,True,False,False,40.0,woman,{},0.0,black,5,1,5,5,5.0,neutral,0
2896,40401566,0,it is an enthusiastic and excited message about a personal experience,baseline,0,Literally can't believe I bought a ticket to minus zero and booked a place today holy shit what is my lofe:speak_no_evil::heart_eyes_cat::raising_hands_medium-light_skin_tone: so grateful rn,white,True,False,False,30.0,man,Black american,-0.5,black,2,1,2,2,2.0,liberal,1
2896,40401566,0,it is a positive and enthusiastic message,gender_race,0,Literally can't believe I bought a ticket to minus zero and booked a place today holy shit what is my lofe:speak_no_evil::heart_eyes_cat::raising_hands_medium-light_skin_tone: so grateful rn,white,True,False,False,30.0,man,Black american,-0.5,black,2,1,2,2,2.0,liberal,1
1599,40401566,0,it perpetuates a negative stereotype about black people,baseline,1,What you see here is really a classic story of Black people killing each other with drugs & guns!,white,False,True,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
1599,40401566,0,it perpetuates a negative stereotype about black people,gender_race,1,What you see here is really a classic story of Black people killing each other with drugs & guns!,white,False,True,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
3462,40401566,0,it contains derogatory language towards women,baseline,1,"We gone talk about this, I got time today, y'all hoes just going to have to be mad this morning",aae,True,False,True,30.0,man,Black american,-0.5,black,2,1,2,2,2.0,liberal,0
3462,40401566,0,it contains derogatory language towards women,gender_race,1,"We gone talk about this, I got time today, y'all hoes just going to have to be mad this morning",aae,True,False,True,30.0,man,Black american,-0.5,black,2,1,2,2,2.0,liberal,0
3209,40401566,0,it is a quote from a religious figure and does not contain any hate speech or explicit language,baseline,0,You must know that anybody who comes up against you they have a God to deal with - Minister #TorrieWhite #prayer #theonething,aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
3209,40401566,0,it is a quote from a religious figure and does not contain any hate speech or explicit language,gender_race,0,You must know that anybody who comes up against you they have a God to deal with - Minister #TorrieWhite #prayer #theonething,aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
3813,3088028,0,it is a colloquial way to express a reaction to a situation,baseline,0,Bitch keep on :relieved: my reaction bouta pop off bad on you :100::woman_shrugging_medium_skin_tone:,aae,True,False,True,30.0,woman,{},-0.5,black,3,1,2,2,2.0,liberal,1
3813,3088028,0,it is a colloquial way to express a reaction to a situation,gender_race,0,Bitch keep on :relieved: my reaction bouta pop off bad on you :100::woman_shrugging_medium_skin_tone:,aae,True,False,True,30.0,woman,{},-0.5,black,3,1,2,2,2.0,liberal,1
3328,40401566,0,it is a colloquial way to comment on the weather,baseline,0,Why is mother nature mad? Somebody must have pissed her off! Its rainingg hard af!,aae,False,False,True,30.0,man,Black american,-0.5,black,2,1,2,2,2.0,liberal,1
3328,40401566,0,it is a colloquial way to comment on the weather,gender_race,0,Why is mother nature mad? Somebody must have pissed her off! Its rainingg hard af!,aae,False,False,True,30.0,man,Black american,-0.5,black,2,1,2,2,2.0,liberal,1
2694,40401566,0,it is a grammatically incorrect sentence with unclear meaning,baseline,0,American people to have this a candidate would have to shield your face. And there should not your face. And there are,white,False,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
2694,40401566,0,it is a grammatically incorrect sentence with unclear meaning,gender_race,0,American people to have this a candidate would have to shield your face. And there should not your face. And there are,white,False,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
1754,40401566,1,it contains a racial slur and makes a negative comparison between the two groups,baseline,1,Paintballs are a horrible idea. Kids: this is how you get shot. Either that or be  nigger in America,white,True,True,False,30.0,man,Black american,-0.5,black,5,5,5,5,5.0,liberal,0
1754,40401566,1,it contains a racial slur and makes a negative comparison between the two groups,gender_race,1,Paintballs are a horrible idea. Kids: this is how you get shot. Either that or be  nigger in America,white,True,True,False,30.0,man,Black american,-0.5,black,5,5,5,5,5.0,liberal,0
3391,40401566,0,it is a question about the future of international students and their job prospects in the us after new h1 guidelines,baseline,0,Wht will B the future of international studnts who have dne their masters n planning to do job in US aftr new h1 guidlines @realDonaldTrump,aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
3391,40401566,0,it is a question about the future of international students and their job prospects in the us,gender_race,0,Wht will B the future of international studnts who have dne their masters n planning to do job in US aftr new h1 guidlines @realDonaldTrump,aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,1
3342,40401566,0,it is a personal statement about the speaker's sexual orientation and does not contain any explicit language or hate speech,baseline,0,mine dont. and i dont wanna tell em either. i don't say i'm straight but i don't bring up the dating convo either,aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
3342,40401566,0,it is a personal statement about the speaker's sexual orientation and does not contain any explicit language or hate speech,gender_race,0,mine dont. and i dont wanna tell em either. i don't say i'm straight but i don't bring up the dating convo either,aae,False,False,True,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
1144,3088028,1,it is a quote from a movie and the language is used in a non-offensive way,baseline,0,Fucking around is what these jawas do best.,white,True,False,False,30.0,woman,{},-0.5,black,4,4,4,4,4.0,liberal,1
1144,3088028,1,it is a quote from a movie and the language is used in a non-offensive context,gender_race,0,Fucking around is what these jawas do best.,white,True,False,False,30.0,woman,{},-0.5,black,4,4,4,4,4.0,liberal,1
3234,3088028,0,it is a humorous way to express annoyance at being ignored,baseline,0,"""I like to think that I have thick skin, but if someone texts me """"k"""" they immediately become dead to me""",aae,False,False,True,30.0,woman,{},-0.5,black,2,1,2,2,2.0,liberal,1
