postId,annId,offensiveYN,reasoning,source,prediction,tweet,dialAm,vulgar,targetsBlackPeople,isAAE,annotatorAge,annotatorGender,annotatorMinority,annotatorPolitics,annotatorRace,intent,racist,toany,toyou,off_avg,annotatorPoliticsBinary,cluster
1724,54904271,1,it perpetuates a racial stereotype,baseline,1,blacks love to sell drugs,aae,False,True,True,45.0,man,{},-1.0,black,5,5,5,5,5.0,liberal,2
1724,54904271,1,it perpetuates a racial stereotype,gender,1,blacks love to sell drugs,aae,False,True,True,45.0,man,{},-1.0,black,5,5,5,5,5.0,liberal,2
1824,54904271,1,it contains hate speech and racial slurs,baseline,1,We should ask why bedbugs have niggers. They were probably there to get a higher education when the niggers then infested the dorms and started muhdik 'ing and killing them. Any one think that maybe we should sell sniper to bedbugs?,white,True,True,False,45.0,man,{},-1.0,black,5,5,5,5,5.0,liberal,0
1824,54904271,1,it contains hate speech and racial slurs,gender,1,We should ask why bedbugs have niggers. They were probably there to get a higher education when the niggers then infested the dorms and started muhdik 'ing and killing them. Any one think that maybe we should sell sniper to bedbugs?,white,True,True,False,45.0,man,{},-1.0,black,5,5,5,5,5.0,liberal,0
679,74158862,1,it contains a racial slur and is a derogatory term,baseline,1,Why am i always called a fucking nigger,hispanic,True,False,False,45.0,man,NONE,1.0,black,3,5,3,5,4.0,conservative,1
679,74158862,1,it contains a racial slur and is a derogatory term,gender,1,Why am i always called a fucking nigger,hispanic,True,False,False,45.0,man,NONE,1.0,black,3,5,3,5,4.0,conservative,1
1530,18991638,1,it contains derogatory language towards the lgbtq+ community and promotes the spread of misinformation about hiv/aids,baseline,1,"I mean, I dont care if all the gays are infected to the nines. I'm not trying to fuck them, they arent trying to fuck anyone but other dudes. Just making doctors rich raw dogging their twink boys.Who cares what they got or do, its an insular culture anyway.

",white,True,False,False,35.0,woman,"immigrant, black,",0.0,black,5,1,5,5,5.0,neutral,0
1530,18991638,1,it contains derogatory language towards the lgbtq+ community and promotes the spread of misinformation about a health issue,gender,1,"I mean, I dont care if all the gays are infected to the nines. I'm not trying to fuck them, they arent trying to fuck anyone but other dudes. Just making doctors rich raw dogging their twink boys.Who cares what they got or do, its an insular culture anyway.

",white,True,False,False,35.0,woman,"immigrant, black,",0.0,black,5,1,5,5,5.0,neutral,0
1345,54904271,0,it contains vulgar language and derogatory term,baseline,1,this bitch is so shit.,aae,True,False,True,45.0,man,{},-1.0,black,1,1,3,1,2.0,liberal,0
1345,54904271,0,it contains vulgar language and derogatory term,gender,1,this bitch is so shit.,aae,True,False,True,45.0,man,{},-1.0,black,1,1,3,1,2.0,liberal,0
2912,54904271,1,it conveys a stereotypical message suggesting that black men are attracted to women of other races and contains a racial slur,baseline,1,"black men fight alongside their non-black exxotical queens against the white man, is really the black male wet dream, so again not surprised",white,True,False,False,45.0,man,{},-1.0,black,3,5,4,5,4.5,liberal,2
2912,54904271,1,it conveys a stereotypical message suggesting that black men are attracted to women of other races and contains a racial slur,gender,1,"black men fight alongside their non-black exxotical queens against the white man, is really the black male wet dream, so again not surprised",white,True,False,False,45.0,man,{},-1.0,black,3,5,4,5,4.5,liberal,2
2217,54904271,1,it contains a racial slur and promotes a negative stereotype about a group of people,baseline,1,"Where we come from, they don't give a thing, so we don't have shit, they leave us young people with no options and give it all to niggas",aae,True,True,True,45.0,man,{},-1.0,black,5,5,5,5,5.0,liberal,2
2217,54904271,1,it contains a racial slur and a derogatory term,gender,1,"Where we come from, they don't give a thing, so we don't have shit, they leave us young people with no options and give it all to niggas",aae,True,True,True,45.0,man,{},-1.0,black,5,5,5,5,5.0,liberal,1
3525,54904271,0,it contains a racial slur and promotes substance abuse,baseline,1,"S/O to the Brodie @PornStar_Mookie killing it in Cali getting that money, weed, and weather :flexed_biceps_medium-dark_skin_tone::flexed_biceps_medium-dark_skin_tone::flexed_biceps_medium-dark_skin_tone::flexed_biceps_medium-dark_skin_tone:",aae,False,False,True,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,0
3525,54904271,0,it contains a racial slur and promotes substance abuse,gender,1,"S/O to the Brodie @PornStar_Mookie killing it in Cali getting that money, weed, and weather :flexed_biceps_medium-dark_skin_tone::flexed_biceps_medium-dark_skin_tone::flexed_biceps_medium-dark_skin_tone::flexed_biceps_medium-dark_skin_tone:",aae,False,False,True,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,0
618,40401566,0,it contains hate language and targets a specific group of people,baseline,1,This is a big fuck you to the community of people who use the word 'tranny' and all its enablers,white,True,False,False,30.0,man,Black american,-0.5,black,2,1,2,2,2.0,liberal,0
618,40401566,0,it contains hate language and targets a specific group of people,gender,1,This is a big fuck you to the community of people who use the word 'tranny' and all its enablers,white,True,False,False,30.0,man,Black american,-0.5,black,2,1,2,2,2.0,liberal,0
3771,54904271,0,it contains a racial slur and a derogatory term,baseline,1,nails done hair done toes done .. why you mad at me for shopping my nigga,aae,True,False,True,45.0,man,{},-1.0,black,1,1,2,1,1.5,liberal,1
3771,54904271,0,it contains a racial slur and a derogatory term,gender,1,nails done hair done toes done .. why you mad at me for shopping my nigga,aae,True,False,True,45.0,man,{},-1.0,black,1,1,2,1,1.5,liberal,1
1583,74158862,1,it promotes a racist message and contains a threat,baseline,1,"Do not say that Black Lives don't Matter--WHITE LIVES DO. Truly, Black ""lives"" belong in Africa!!",white,False,True,False,45.0,man,NONE,1.0,black,3,5,5,2,3.5,conservative,0
1583,74158862,1,it promotes a racist message and contains a threat,gender,1,"Do not say that Black Lives don't Matter--WHITE LIVES DO. Truly, Black ""lives"" belong in Africa!!",white,False,True,False,45.0,man,NONE,1.0,black,3,5,5,2,3.5,conservative,0
2093,48329056,1,it conveys a stereotypical message suggesting that women are attracted to black men and contains a derogatory term,baseline,1,are all the women fucking these black fellas?,aae,True,True,True,18.0,woman,Nope!,0.0,white,5,4,5,5,5.0,neutral,2
2093,48329056,1,it conveys a stereotypical message suggesting that women are attracted to black men and contains a derogatory term for women,gender,1,are all the women fucking these black fellas?,aae,True,True,True,18.0,woman,Nope!,0.0,white,5,4,5,5,5.0,neutral,2
1867,54904271,1,it contains a racial slur and conveys a negative stereotype about a person's race,baseline,1,I do not like it when others find out that my boss is a darkie. It makes me feel so ashamed.,white,True,True,False,45.0,man,{},-1.0,black,5,5,5,5,5.0,liberal,2
1867,54904271,1,it contains a racial slur and conveys a negative sentiment towards a person of a different race,gender,1,I do not like it when others find out that my boss is a darkie. It makes me feel so ashamed.,white,True,True,False,45.0,man,{},-1.0,black,5,5,5,5,5.0,liberal,2
3855,74158862,1,it contains a racial slur and a derogatory term for a woman,baseline,1,But I told her baby don't use me if you tryna make ur nigga mad :thinking_face:,aae,True,False,True,45.0,man,NONE,1.0,black,2,4,5,3,4.0,conservative,1
3855,74158862,1,it contains a racial slur and a threat of violence,gender,1,But I told her baby don't use me if you tryna make ur nigga mad :thinking_face:,aae,True,False,True,45.0,man,NONE,1.0,black,2,4,5,3,4.0,conservative,2
769,54904271,1,it contains hate speech,baseline,1,Zionists are despicable,white,False,False,False,45.0,man,{},-1.0,black,5,5,5,5,5.0,liberal,1
769,54904271,1,it conveys a negative stereotype about a group of people,gender,1,Zionists are despicable,white,False,False,False,45.0,man,{},-1.0,black,5,5,5,5,5.0,liberal,2
1760,54904271,0,it contains a racial slur and a colloquialism that is often used in a derogatory manner,baseline,1,"""Shieeet mah nigga, free chikinz!"" Dey all luv da fried chikinz!",aae,True,True,True,45.0,man,{},-1.0,black,1,1,2,1,1.5,liberal,1
1760,54904271,0,it contains a racial slur and a colloquialism that is often used to refer to women in a derogatory manner,gender,1,"""Shieeet mah nigga, free chikinz!"" Dey all luv da fried chikinz!",aae,True,True,True,45.0,man,{},-1.0,black,1,1,2,1,1.5,liberal,2
1901,18991638,1,it contains a racial slur and promotes the idea of racial superiority,baseline,1,Did you know there was a time in American when Irish immigrants weren't considered 'white. Next they will start calling niggers 'white',white,True,True,False,35.0,woman,"immigrant, black,",0.0,black,5,5,5,5,5.0,neutral,2
1901,18991638,1,it contains a racial slur and promotes the idea of racial superiority,gender,1,Did you know there was a time in American when Irish immigrants weren't considered 'white. Next they will start calling niggers 'white',white,True,True,False,35.0,woman,"immigrant, black,",0.0,black,5,5,5,5,5.0,neutral,2
1400,18991638,1,it contains hate speech and promotes a harmful stereotype about transgender people,baseline,1,"Keep in mind that sexual contact of any kind with his ""boyfriend"" before admitting he was a tranny is literal rape.",white,True,False,False,35.0,woman,"immigrant, black,",0.0,black,5,1,5,5,5.0,neutral,0
1400,18991638,1,it contains hate speech and promotes a harmful stereotype about transgender people,gender,1,"Keep in mind that sexual contact of any kind with his ""boyfriend"" before admitting he was a tranny is literal rape.",white,True,False,False,35.0,woman,"immigrant, black,",0.0,black,5,1,5,5,5.0,neutral,0
1878,74158862,1,it contains a racial slur and a derogatory term for people from niger,baseline,1,"I have never been to Niger, is it nice? Must be lots of Niggers there LOL",white,True,True,False,45.0,man,NONE,1.0,black,3,5,5,2,3.5,conservative,1
1878,74158862,1,it contains a racial slur and a derogatory term for people from niger,gender,1,"I have never been to Niger, is it nice? Must be lots of Niggers there LOL",white,True,True,False,45.0,man,NONE,1.0,black,3,5,5,2,3.5,conservative,1
2206,74158862,0,it contains a racial slur and explicit language,baseline,1,"This nigga is fuckin' dying,  its not worth calling 999",aae,True,True,True,45.0,man,NONE,1.0,black,3,5,2,3,2.5,conservative,0
2206,74158862,0,it contains a racial slur and explicit language,gender,1,"This nigga is fuckin' dying,  its not worth calling 999",aae,True,True,True,45.0,man,NONE,1.0,black,3,5,2,3,2.5,conservative,0
3527,54904271,0,it contains hate speech and derogatory language,baseline,1,"""""""This Jestxh idiot keeps riding me in dms, the kids a freak"""" -Scruffyy""",aae,False,False,True,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,0
3527,54904271,0,it contains hate speech and derogatory language,gender,1,"""""""This Jestxh idiot keeps riding me in dms, the kids a freak"""" -Scruffyy""",aae,False,False,True,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,0
1634,18991638,1,it contains a racist stereotype,baseline,1,"um, black people do kinda look like monkeys though",hispanic,False,True,False,35.0,woman,"immigrant, black,",0.0,black,5,5,5,5,5.0,neutral,1
1634,18991638,1,it contains a racist stereotype,gender,1,"um, black people do kinda look like monkeys though",hispanic,False,True,False,35.0,woman,"immigrant, black,",0.0,black,5,5,5,5,5.0,neutral,1
2171,54904271,1,it contains hate speech and a racial slur,baseline,1,"I don't give a fuck about the legality of it, someone defending a useless nigger deserves to be smacked",white,True,True,False,45.0,man,{},-1.0,black,5,5,5,5,5.0,liberal,0
2171,54904271,1,it contains hate speech and a racial slur,gender,1,"I don't give a fuck about the legality of it, someone defending a useless nigger deserves to be smacked",white,True,True,False,45.0,man,{},-1.0,black,5,5,5,5,5.0,liberal,0
688,54904271,1,it contains hate speech and derogatory language towards the lgbtq community,baseline,1,Lesbians think they're the fucking best because they're female. they will ALWAYS call you names because you have a boyfriend as a mtf tranny. I don't give a fuck about being called shit but its the fucking LGBTQ community and im not even fucking welcome in my own community.,white,True,False,False,45.0,man,{},-1.0,black,4,1,5,5,5.0,liberal,0
688,54904271,1,it contains hate speech and derogatory language towards the lgbtq community,gender,1,Lesbians think they're the fucking best because they're female. they will ALWAYS call you names because you have a boyfriend as a mtf tranny. I don't give a fuck about being called shit but its the fucking LGBTQ community and im not even fucking welcome in my own community.,white,True,False,False,45.0,man,{},-1.0,black,4,1,5,5,5.0,liberal,0
1093,54904271,1,it contains a derogatory term for a transgender person,baseline,1,"I just saw this shemale in town and he tried to talk to me, no thanks.",white,True,False,False,45.0,man,{},-1.0,black,3,1,4,5,4.5,liberal,1
1093,54904271,1,it contains a derogatory term for a transgender person,gender,1,"I just saw this shemale in town and he tried to talk to me, no thanks.",white,True,False,False,45.0,man,{},-1.0,black,3,1,4,5,4.5,liberal,1
171,54904271,0,it contains explicit language and a derogatory term towards a specific ethnic group,baseline,1,Well I do it because I like thinking up cool-sounding and funny names because creating clever things things is the sort of thing that happens when you've got a BIG OL' MOTHERFUCKING JEW BRAIN like me !,white,False,False,False,45.0,man,{},-1.0,black,1,2,2,1,1.5,liberal,1
171,54904271,0,it contains explicit language and a derogatory term towards a specific ethnic group,gender,1,Well I do it because I like thinking up cool-sounding and funny names because creating clever things things is the sort of thing that happens when you've got a BIG OL' MOTHERFUCKING JEW BRAIN like me !,white,False,False,False,45.0,man,{},-1.0,black,1,2,2,1,1.5,liberal,1
1690,74158862,0,it contains a racial slur and promotes discrimination,baseline,1,in this park we do not tolerate blacks,aae,False,True,True,45.0,man,NONE,1.0,black,5,3,2,3,2.5,conservative,0
1690,74158862,0,it contains a racial slur and promotes discrimination,gender,1,in this park we do not tolerate blacks,aae,False,True,True,45.0,man,NONE,1.0,black,5,3,2,3,2.5,conservative,0
872,74158862,1,it contains a threat of violence and a derogatory term towards a religious group,baseline,1,I'll bring the chainsaw to destroy this sheikh's face,white,False,False,False,45.0,man,NONE,1.0,black,4,2,5,3,4.0,conservative,1
872,74158862,1,it contains a threat of violence and a derogatory term for a muslim,gender,1,I'll bring the chainsaw to destroy this sheikh's face,white,False,False,False,45.0,man,NONE,1.0,black,4,2,5,3,4.0,conservative,1
1585,54904271,1,it contains racial slurs and stereotypes,baseline,1,"YEAAHHHH, I'M A BLACC MAN, SO MANY LASSES, ALL OF THEM BE YTE . CORNBREAD, FRIED CHICKEN AND WATERMELON RINDS",aae,False,True,True,45.0,man,{},-1.0,black,5,5,5,5,5.0,liberal,0
1585,54904271,1,it contains racial slurs and stereotypes,gender,1,"YEAAHHHH, I'M A BLACC MAN, SO MANY LASSES, ALL OF THEM BE YTE . CORNBREAD, FRIED CHICKEN AND WATERMELON RINDS",aae,False,True,True,45.0,man,{},-1.0,black,5,5,5,5,5.0,liberal,0
1822,74158862,1,it contains a racial slur and promotes violence,baseline,1,"they allow niggers to kill whites, I bet not a single nigger can operate equipment",aae,True,True,True,45.0,man,NONE,1.0,black,3,4,5,3,4.0,conservative,0
1822,74158862,1,it contains a racial slur and promotes violence,gender,1,"they allow niggers to kill whites, I bet not a single nigger can operate equipment",aae,True,True,True,45.0,man,NONE,1.0,black,3,4,5,3,4.0,conservative,0
1375,54904271,1,it contains multiple instances of derogatory language and insults,baseline,1,"What  glow is she even talking about?! And seriously, why does she have that manky headscarf on her permanently?! Take the fucking thing off you scruffy freakish bitch",white,True,False,False,45.0,man,{},-1.0,black,4,3,5,5,5.0,liberal,0
1375,54904271,1,it contains multiple instances of derogatory language and insults,gender,1,"What  glow is she even talking about?! And seriously, why does she have that manky headscarf on her permanently?! Take the fucking thing off you scruffy freakish bitch",white,True,False,False,45.0,man,{},-1.0,black,4,3,5,5,5.0,liberal,0
3204,54904271,0,it contains a racial slur and a derogatory term for women,baseline,1,And said who y'all girlfriends because it ain't us we Joshua girlfriends Everybody in the local&state said you our new girls @CrossXTheLine,aae,False,False,True,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
3204,54904271,0,it contains a racial slur and a derogatory term for women,gender,1,And said who y'all girlfriends because it ain't us we Joshua girlfriends Everybody in the local&state said you our new girls @CrossXTheLine,aae,False,False,True,45.0,man,{},-1.0,black,1,1,1,1,1.0,liberal,1
2141,18991638,1,it contains a racial slur and a derogatory term,baseline,1,Why does no darkie know how to flush a toilet after they've had a shit? DISGUSTANG!,white,True,True,False,35.0,woman,"immigrant, black,",0.0,black,5,5,5,5,5.0,neutral,1
2141,18991638,1,it contains a racial slur and a derogatory term,gender,1,Why does no darkie know how to flush a toilet after they've had a shit? DISGUSTANG!,white,True,True,False,35.0,woman,"immigrant, black,",0.0,black,5,5,5,5,5.0,neutral,1
3511,18991638,1,it conveys a stereotypical message suggesting that biracial people are preferred over black people and contains a racial slur,baseline,1,If white ppl are still using biracials as the better option than black ppl or what y'all call yall selves brown ppl u should know the game,aae,False,False,True,35.0,woman,"immigrant, black,",0.0,black,5,5,5,5,5.0,neutral,2
3511,18991638,1,it conveys a stereotypical message suggesting that biracial individuals are preferred over black individuals and contains derogatory language,gender,1,If white ppl are still using biracials as the better option than black ppl or what y'all call yall selves brown ppl u should know the game,aae,False,False,True,35.0,woman,"immigrant, black,",0.0,black,5,5,5,5,5.0,neutral,2
711,74158862,1,it contains explicit language and derogatory terms,baseline,1,hey Shut the fuck up you bitch ass git,aae,True,False,True,45.0,man,NONE,1.0,black,3,5,4,3,3.5,conservative,0
711,74158862,1,it contains explicit language and derogatory terms,gender,1,hey Shut the fuck up you bitch ass git,aae,True,False,True,45.0,man,NONE,1.0,black,3,5,4,3,3.5,conservative,0
2315,74158862,1,it contains a derogatory term for people who did not vote for a particular outcome,baseline,1,#bbcqt @campbellclaret should put the blame for #brexit where it belongs. The 17.4 Mn plebs who didn't vote the right way.,white,False,False,False,45.0,man,NONE,1.0,black,3,5,3,5,4.0,conservative,1
2315,74158862,1,it contains a derogatory term for people who did not vote for a particular outcome,gender,1,#bbcqt @campbellclaret should put the blame for #brexit where it belongs. The 17.4 Mn plebs who didn't vote the right way.,white,False,False,False,45.0,man,NONE,1.0,black,3,5,3,5,4.0,conservative,1
211,40401566,1,it contains a racial slur and promotes a racist ideology,baseline,1,So can we just stop saying there is no racism in this place. It's a racist country controlled by racist white people...period. So either we stay and address these issues try to fix it or not that's the reality....even they admit it...NIGGERS DONT COUNT.(their words not mine) thanks ROBERTS!,white,True,False,False,30.0,man,Black american,-0.5,black,5,5,5,5,5.0,liberal,2
211,40401566,1,it contains a racial slur and promotes a racist message,gender,1,So can we just stop saying there is no racism in this place. It's a racist country controlled by racist white people...period. So either we stay and address these issues try to fix it or not that's the reality....even they admit it...NIGGERS DONT COUNT.(their words not mine) thanks ROBERTS!,white,True,False,False,30.0,man,Black american,-0.5,black,5,5,5,5,5.0,liberal,2
3048,40401566,1,it contains a derogatory term for people with intellectual disabilities and uses a derogatory term for people of a certain nationality,baseline,1,Mana would legit be a retard driving an F1 car and telling the people that are made up of 3 vienna sausages.,white,True,False,False,30.0,man,Black american,-0.5,black,5,1,5,5,5.0,liberal,1
3048,40401566,1,it contains a derogatory term for people with intellectual disabilities and uses a derogatory term for people of a certain ethnicity,gender,1,Mana would legit be a retard driving an F1 car and telling the people that are made up of 3 vienna sausages.,white,True,False,False,30.0,man,Black american,-0.5,black,5,1,5,5,5.0,liberal,1
1686,68595278,1,it conveys a stereotypical message suggesting that white people are inherently smarter and more educated than black people,baseline,1,There is nothing more scary to black people than white people who are by default much smarter and more educated than them.,white,False,True,False,35.0,woman,{},-0.5,black,4,4,4,4,4.0,liberal,2
1686,68595278,1,it conveys a stereotypical message suggesting that white people are inherently smarter and more educated than black people,gender,1,There is nothing more scary to black people than white people who are by default much smarter and more educated than them.,white,False,True,False,35.0,woman,{},-0.5,black,4,4,4,4,4.0,liberal,2
4151,40401566,1,it contains derogatory language and a stereotype about women,baseline,1,Y'all bitches wear that diamond ugly ass choker with everything including pjs....stop hoes y'all look ugly,aae,True,False,True,30.0,man,Black american,-0.5,black,5,1,5,5,5.0,liberal,0
4151,40401566,1,it contains derogatory language and a stereotype about women,gender,1,Y'all bitches wear that diamond ugly ass choker with everything including pjs....stop hoes y'all look ugly,aae,True,False,True,30.0,man,Black american,-0.5,black,5,1,5,5,5.0,liberal,0
3469,40401566,1,it contains a derogatory term for women,baseline,1,Hoes be like .... Get caught up and then wanna be mad :person_tipping_hand_medium_skin_tone:,aae,True,False,True,30.0,man,Black american,-0.5,black,4,1,4,4,4.0,liberal,1
3469,40401566,1,it contains a derogatory term for women,gender,1,Hoes be like .... Get caught up and then wanna be mad :person_tipping_hand_medium_skin_tone:,aae,True,False,True,30.0,man,Black american,-0.5,black,4,1,4,4,4.0,liberal,1
1984,40401566,1,it contains hate speech and stereotypes about a racial group,baseline,1,Who will control all the druggys and psychos on the streets? How will they control the neighborhood? Or any poor hoods? Believe it or not most blacks dont care about blm they just wanted some free shit.,aae,True,True,True,30.0,man,Black american,-0.5,black,5,4,5,5,5.0,liberal,0
1984,40401566,1,it contains hate speech and stereotypes about a racial group,gender,1,Who will control all the druggys and psychos on the streets? How will they control the neighborhood? Or any poor hoods? Believe it or not most blacks dont care about blm they just wanted some free shit.,aae,True,True,True,30.0,man,Black american,-0.5,black,5,4,5,5,5.0,liberal,0
196,40401566,0,it contains anti-semitic language and stereotypes,baseline,1,Women's suffrage was started by jews. As is every social justice and civil rights platform.,white,False,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
196,40401566,0,it contains anti-semitic language and stereotypes,gender,1,Women's suffrage was started by jews. As is every social justice and civil rights platform.,white,False,False,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,0
1869,20527740,1,it promotes the use of a racial slur and contains derogatory language,baseline,1,"It pisses me off when people call black people 'nigga', wog is such a better word",aae,True,True,True,65.0,woman,"Racial, age, disability",-0.5,black,2,4,4,3,3.5,liberal,0
670,1034132,1,it contains hate language and a derogatory term for a woman,baseline,1,she has text Rob and said she's not coming into the shop because she's too tired. Too tired from doing what???!!! Nothing!!! What a fucking bitch! Feel sorry for whoever has to work for her!!! Xx,hispanic,True,False,False,40.0,woman,{},0.0,black,5,1,5,5,5.0,neutral,0
670,1034132,1,it contains hate language and a derogatory term for a woman,gender,1,she has text Rob and said she's not coming into the shop because she's too tired. Too tired from doing what???!!! Nothing!!! What a fucking bitch! Feel sorry for whoever has to work for her!!! Xx,hispanic,True,False,False,40.0,woman,{},0.0,black,5,1,5,5,5.0,neutral,0
1599,40401566,0,it perpetuates a negative stereotype about black people,baseline,1,What you see here is really a classic story of Black people killing each other with drugs & guns!,white,False,True,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,2
1599,40401566,0,it perpetuates a negative stereotype about black people,gender,1,What you see here is really a classic story of Black people killing each other with drugs & guns!,white,False,True,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,2
3462,40401566,0,it contains derogatory language towards women,baseline,1,"We gone talk about this, I got time today, y'all hoes just going to have to be mad this morning",aae,True,False,True,30.0,man,Black american,-0.5,black,2,1,2,2,2.0,liberal,1
3462,40401566,0,it contains derogatory language towards women,gender,1,"We gone talk about this, I got time today, y'all hoes just going to have to be mad this morning",aae,True,False,True,30.0,man,Black american,-0.5,black,2,1,2,2,2.0,liberal,1
1754,40401566,1,it contains a racial slur and makes a negative comparison between the two groups,baseline,1,Paintballs are a horrible idea. Kids: this is how you get shot. Either that or be  nigger in America,white,True,True,False,30.0,man,Black american,-0.5,black,5,5,5,5,5.0,liberal,2
1754,40401566,1,it contains a racial slur and makes a negative comparison between two groups,gender,1,Paintballs are a horrible idea. Kids: this is how you get shot. Either that or be  nigger in America,white,True,True,False,30.0,man,Black american,-0.5,black,5,5,5,5,5.0,liberal,2
1863,40401566,1,it contains a racial slur and promotes violence against a racial group,baseline,1,"Just killed my first deer last night, decent size Michigan 8pt. Looking forward to getting him back so I can eat the thing. But I was just practicising, next time I am going to hunt niggers like the beasts they are",white,True,True,False,30.0,man,Black american,-0.5,black,5,5,5,5,5.0,liberal,0
1863,40401566,1,it contains a racial slur and promotes violence against a racial group,gender,1,"Just killed my first deer last night, decent size Michigan 8pt. Looking forward to getting him back so I can eat the thing. But I was just practicising, next time I am going to hunt niggers like the beasts they are",white,True,True,False,30.0,man,Black american,-0.5,black,5,5,5,5,5.0,liberal,0
1355,40401566,1,"it contains hate speech, explicit language, and derogatory terms for a person's gender and sexual orientation",baseline,1,I hate that fucking poof piece of shit! He has nearly gone to the top of my hanging for treason list. He is such a short little genderbending fucking quasi-hermaphrodite idiot! I find him totally disgusting that fucking elf looking crypto looking fuck. I wish Trump would walk up to him and just fucking punch him in the face and say you are fucking fired you traitor,white,True,False,False,30.0,man,Black american,-0.5,black,5,5,5,5,5.0,liberal,0
1355,40401566,1,"it contains hate speech, explicit language, and derogatory terms for a gender identity",gender,1,I hate that fucking poof piece of shit! He has nearly gone to the top of my hanging for treason list. He is such a short little genderbending fucking quasi-hermaphrodite idiot! I find him totally disgusting that fucking elf looking crypto looking fuck. I wish Trump would walk up to him and just fucking punch him in the face and say you are fucking fired you traitor,white,True,False,False,30.0,man,Black american,-0.5,black,5,5,5,5,5.0,liberal,0
1531,40401566,0,it conveys a stereotypical message suggesting that black people are inherently inferior and contains a racial slur,baseline,1,"There was also the popular theory that suggests Black people were inherently inferior primarily because they saw Africa as ""primitive"" which i somewhat agree with. They insisted that Blacks were inherently less intelligent.I guess one could then make the argument that perhaps China was ""medival"" as well and they seemed to ignore that Africa had many nomads and that several large portions of the land was difficult to build a decent and stable community but still",white,False,True,False,30.0,man,Black american,-0.5,black,2,2,2,2,2.0,liberal,2
1531,40401566,0,it conveys a stereotypical message suggesting that black people are inherently inferior and contains a racial slur,gender,1,"There was also the popular theory that suggests Black people were inherently inferior primarily because they saw Africa as ""primitive"" which i somewhat agree with. They insisted that Blacks were inherently less intelligent.I guess one could then make the argument that perhaps China was ""medival"" as well and they seemed to ignore that Africa had many nomads and that several large portions of the land was difficult to build a decent and stable community but still",white,False,True,False,30.0,man,Black american,-0.5,black,2,2,2,2,2.0,liberal,2
1702,40401566,1,it contains a racial stereotype and a derogatory tone,baseline,1,"Well, Most Asians I've met dislike blacks, so they're ok with me. rofl",hispanic,False,True,False,30.0,man,Black american,-0.5,black,5,5,5,5,5.0,liberal,2
1702,40401566,1,it contains a stereotype about a racial group and uses a derogatory term,gender,1,"Well, Most Asians I've met dislike blacks, so they're ok with me. rofl",hispanic,False,True,False,30.0,man,Black american,-0.5,black,5,5,5,5,5.0,liberal,1
1911,40401566,1,it contains a racial slur and promotes hate speech,baseline,1,"ALL NIGGERS HOULD DIE - this was the message my friend got today at school. I don't disagree with the statement, just wished he'd spelt 'should' right",white,True,True,False,30.0,man,Black american,-0.5,black,5,5,5,5,5.0,liberal,0
1911,40401566,1,it contains a racial slur and promotes hate speech,gender,1,"ALL NIGGERS HOULD DIE - this was the message my friend got today at school. I don't disagree with the statement, just wished he'd spelt 'should' right",white,True,True,False,30.0,man,Black american,-0.5,black,5,5,5,5,5.0,liberal,0
1832,40401566,0,it contains a racial stereotype and a derogatory depiction of a black person,baseline,1,"Ah, I remember it now! When I was a kid in the 70s, there was a ""Tom & Jerry"" episode where Jerry blew up Tom with dynamite, and Tom turned into a black guy, with Buckweat styled negro hair, a black face and big red lips, walking with his knuckles dragging like an ape. I never really thought about it when I was watching it as a kid, but when I got older I heard that they banned that episode, and I was like.....""Yeah, that was pretty damn funny"". As kids, we're innocent and don't see the real humor in something like that.",white,True,True,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,2
1832,40401566,0,it contains a racial stereotype and a derogatory depiction of a black person,gender,1,"Ah, I remember it now! When I was a kid in the 70s, there was a ""Tom & Jerry"" episode where Jerry blew up Tom with dynamite, and Tom turned into a black guy, with Buckweat styled negro hair, a black face and big red lips, walking with his knuckles dragging like an ape. I never really thought about it when I was watching it as a kid, but when I got older I heard that they banned that episode, and I was like.....""Yeah, that was pretty damn funny"". As kids, we're innocent and don't see the real humor in something like that.",white,True,True,False,30.0,man,Black american,-0.5,black,1,1,1,1,1.0,liberal,2
772,3088028,1,it conveys a xenophobic message,baseline,1,"america is trash, too many immigrants that is why",white,False,False,False,30.0,woman,{},-0.5,black,5,4,4,4,4.0,liberal,1
772,3088028,1,it conveys a xenophobic message,gender,1,"america is trash, too many immigrants that is why",white,False,False,False,30.0,woman,{},-0.5,black,5,4,4,4,4.0,liberal,1
1586,40401566,1,it downplays the severity of the situation and uses a derogatory term to describe a person who died as a result of police brutality,baseline,1,"All these George Floyd riots are useless, harmful and ridiculous. So many people have got looted, many got hurt for what? ONE DEAD BLACK GUY? For ""RACISM""???",white,False,True,False,30.0,man,Black american,-0.5,black,5,5,5,5,5.0,liberal,2
